Date,Close,roc,RSI
2010-10-11,70.25,3.141975290664135,65.38969426379482
2010-10-13,70.88999938964844,3.262924710824838,68.46375003166635
2010-10-14,71.06999969482422,3.299413579035312,69.28991298814701
2010-10-15,71.20999908447266,3.653569501788299,69.94931107970494
2010-10-18,71.0999984741211,1.9062661531414309,68.70111148206637
2010-10-19,69.26000213623047,-0.8446619195120159,51.98937029873594
2010-10-20,69.80000305175781,-1.0770897578402412,55.4169673864621
2010-10-21,69.0999984741211,-1.0878931142148527,50.39440066411053
2010-10-22,68.72000122070312,-0.8369434422989908,47.858643813275286
2010-10-25,69.0999984741211,-1.4967969050869625,50.53888518799339
2010-10-26,70.1500015258789,-0.14234658237878114,57.100865218688256
2010-10-27,70.0,-1.2554653650884326,55.958701318541024
2010-10-28,70.02999877929688,-1.463347291393169,56.1476185242784
2010-10-29,70.19999694824219,-1.418343138907159,57.266301984901936
2010-11-01,71.0,-0.14064483300585595,62.158604073754255
2010-11-03,71.0,2.5122694341635374,62.158604073754255
2010-11-04,72.4000015258789,3.724926017830047,69.29338929961835
2010-11-05,71.9000015258789,4.052102914020255,64.60819564169098
2010-11-08,71.9000015258789,4.627474168638038,64.60819564169098
2010-11-09,70.91000366210938,2.619399751023371,55.92507322546161
2010-11-10,71.06999969482422,1.3114727711102296,56.93246401670584
2010-11-11,70.38999938964844,0.5571419852120536,51.540583214651335
2010-11-12,69.63999938964844,-0.5569033220713605,46.328995781790354
2010-11-16,68.27999877929688,-2.735040245601306,38.68932893951787
2010-11-17,69.48999786376953,-2.12676357215559,47.05460616745074
2010-11-18,70.0,-1.408450704225352,50.14239316430275
2010-11-19,70.30000305175781,-2.900550317489238,51.91876202993242
2010-11-22,68.98999786376953,-4.047292907305405,44.46828425269834
2010-11-23,67.33999633789062,-6.3421489446658805,37.22283587898522
2010-11-24,68.98999786376953,-2.7076656313385516,46.59392811584828
2010-11-25,68.52999877929688,-3.5739424882990725,44.595287131762795
2010-11-26,67.5999984741211,-3.963632532631676,40.786130949668234
2010-11-29,67.33000183105469,-3.3170556847206365,39.725250570220325
2010-11-30,67.0,-1.8746321062984295,38.410197976316866
2010-12-01,68.75,-1.0648983832468197,48.20263005813767
2010-12-02,68.7699966430664,-1.7571476527622767,48.30377503512109
2010-12-03,69.11000061035156,-1.6927487763124567,50.08841076247644
2010-12-06,68.5999984741211,-0.5652984515502468,47.44275493406478
2010-12-07,68.80000305175781,2.168112256112013,48.589586956760385
2010-12-08,67.3499984741211,-2.3771552984924673,41.51659635118801
2010-12-09,67.22000122070312,-1.911568046006597,40.94119630908143
2010-12-10,67.88999938964844,0.4289954468539864,45.15982319880359
2010-12-13,68.69999694824219,2.034746888356114,49.82598804417213
2010-12-14,68.08999633789062,1.626860205806903,46.60960408086948
2010-12-15,66.9000015258789,-2.6909068714488638,41.04344903516095
2010-12-16,66.44999694824219,-3.3735637750072915,39.13993312200334
2010-12-17,67.26000213623047,-2.676889679905449,44.16004371380767
2010-12-20,66.69999694824219,-2.769681586211215,41.604905858068506
2010-12-21,67.9000015258789,-1.3081416947057993,48.48359839116736
2010-12-22,67.62000274658203,0.4008972213483944,47.08975529953513
2010-12-23,68.0,1.1603671007620315,49.22325648928798
2010-12-27,67.19999694824219,-1.016353583163323,45.10012891954571
2010-12-28,67.37999725341797,-1.921397021048912,46.19224199752735
2010-12-29,68.3499984741211,0.381850712607225,51.76122941631652
2010-12-30,68.52999877929688,2.436468185710635,52.7387417896733
2011-01-03,69.23999786376953,4.198647168788392,56.484496038296626
2011-01-04,69.69999694824219,3.627705522622016,58.76476630094938
2011-01-05,70.25,5.322343649449551,61.37119806770791
2011-01-06,69.6500015258789,2.577319529710199,57.12887897092495
2011-01-07,69.33000183105469,2.528836165359504,54.947308453295584
2011-01-10,69.30999755859375,1.9264669979319853,54.80641111200585
2011-01-11,69.69999694824219,3.7202382641855087,57.1152070096059
2011-01-12,71.0,5.3725183943939685,63.76104183118596
2011-01-13,69.98999786376953,2.399413937469771,56.44264154997511
2011-01-14,70.25,2.509851526836365,57.78589405147742
2011-01-17,70.04000091552734,1.1554059451761212,56.276345181632585
2011-01-18,70.20999908447266,0.7317104140035846,57.249929787602454
2011-01-19,69.30000305175781,-1.3523088231205516,50.737191803925754
2011-01-20,68.75,-1.2921773239940344,47.23932989628103
2011-01-21,68.3499984741211,-1.4135343012418977,44.819290462486094
2011-01-24,68.73999786376953,-0.822391739867468,47.635978008931424
2011-01-26,67.94999694824219,-2.510760511653271,42.863070463327944
2011-01-27,67.30000305175781,-5.211263307383363,39.36798729188513
2011-01-28,65.94000244140625,-5.786534570620082,33.257470291979146
2011-01-31,65.77999877929688,-6.362991061499111,32.61605156902274
2011-02-01,66.98999786376953,-4.354658783394804,41.763272815504926
2011-02-02,65.97000122070312,-6.039022815921431,37.18127018250748
2011-02-03,65.80000305175781,-5.050504828096428,36.46323424489329
2011-02-04,64.52999877929688,-6.13818359375,31.55978565943038
2011-02-07,64.68000030517578,-5.369419533103369,32.710764164463235
2011-02-08,64.68000030517578,-5.906310277518402,32.710764164463235
2011-02-09,63.34000015258789,-6.784395883293051,27.857094577816625
2011-02-10,63.849998474121094,-5.1263067179706585,31.993099820509876
2011-02-11,64.91000366210938,-1.5620241752525312,39.72756228419963
2011-02-14,65.83000183105469,0.0760155863267515,45.518993880015245
2011-02-15,65.56999969482422,-2.1197166953684823,44.225644146152575
2011-02-16,66.55000305175781,0.8791902687924578,49.99315129771938
2011-02-17,66.87999725341797,1.6413284978279417,51.800570553369894
2011-02-18,67.5,4.602512438999129,55.08523166885406
2011-02-21,66.55000305175781,2.891160695360094,49.517011744559056
2011-02-22,65.66999816894531,1.530608934907983,44.98115473631731
2011-02-23,66.19999694824219,4.515309107616801,48.06665571234839
2011-02-24,66.19999694824219,3.6804988727972585,48.0666557123484
2011-02-25,66.19999694824219,1.987356668238542,48.0666557123484
2011-02-28,66.75,1.397536295542547,51.58575606070582
2011-03-01,65.75,0.27451625135509894,45.543104200795824
2011-03-02,66.52999877929688,-0.03005901058393583,50.42142565150498
2011-03-03,67.44999694824219,0.8522723059697619,55.48651229870309
2011-03-04,67.47000122070312,-0.04444263599537037,55.592747203531175
2011-03-09,67.47000122070312,1.3824164188689878,55.592747203531175
2011-03-10,65.25,-0.6395586731475279,42.529164944246574
2011-03-11,65.93000030517578,-0.4078499327990913,46.66353153695592
2011-03-14,66.4000015258789,0.30212173241199747,49.37438681767132
2011-03-15,66.36000061035156,0.24169738592959797,49.14544717706717
2011-03-16,65.0999984741211,-2.471912398320459,42.46591825906399
2011-03-17,65.29000091552734,-0.6996183794260932,43.70836838245385
2011-03-18,66.16999816894531,-0.5411102013481311,49.18202957805498
2011-03-21,66.16999816894531,-1.8977002775538792,49.18202957805498
2011-03-22,65.87999725341797,-2.3566087720734537,47.41972673690668
2011-03-23,66.94999694824219,-0.7707192278831241,53.972966370197724
2011-03-24,66.77999877929688,2.3448257153975094,52.84605170963535
2011-03-25,66.75,1.2437428955386267,52.63719352942223
2011-03-28,66.38999938964844,-0.015063457832256964,50.0793052208205
2011-03-29,66.38999938964844,0.04520611666811145,50.0793052208205
2011-03-30,66.5999984741211,2.304147519444702,51.66823617861005
2011-03-31,67.20999908447266,2.9407231459981436,56.04479039209798
2011-04-01,67.55000305175781,2.085544689436246,58.31079940945702
2011-04-04,67.55000305175781,2.085544689436246,58.31079940945702
2011-04-05,68.91000366210938,4.5992813221227085,66.3566953594919
2011-04-06,68.91999816894531,2.9424963562374717,66.40800436525186
2011-04-07,68.23999786376953,2.186281987362487,59.7331362332333
2011-04-08,67.93000030517578,1.7677907193644662,56.92413117712974
2011-04-11,67.29000091552734,1.355628158085561,51.53582342436395
2011-04-12,66.0999984741211,-0.4368141560377252,43.32403334146131
2011-04-13,65.75,-1.2762740144076423,41.24253096688645
2011-04-14,65.5,-2.5442629188604062,39.77262084522423
2011-04-15,65.87000274658203,-2.487046971542755,43.01000130377742
2011-04-18,65.87000274658203,-2.487046971542755,43.01000130377742
2011-04-19,65.23999786376953,-5.325795390078931,38.882714174517844
2011-04-20,66.25,-3.87405432368161,47.569211268468415
2011-04-25,66.11000061035156,-3.1213325323810452,46.580937255773215
2011-04-26,66.16000366210938,-2.6056184824299864,47.0044300681577
2011-04-27,65.4000015258789,-2.8087373516624745,41.605546116635445
2011-04-28,64.87000274658203,-1.8608105233476213,38.30164271054148
2011-04-29,65.19999694824219,-0.8365065425974335,41.420789080080574
2011-05-02,64.79000091552734,-1.083968067897185,38.79649401704765
2011-05-03,63.4900016784668,-3.6131789416673916,31.896020106627372
2011-05-04,62.900001525878906,-4.508882794690998,29.344997949015315
2011-05-05,62.68000030517578,-3.9239694089803496,28.43185131277683
2011-05-06,63.68000030517578,-3.879244822376179,37.89229518016197
2011-05-09,63.68000030517578,-3.675692456120307,37.89229518016197
2011-05-10,63.79999923706055,-3.5671165272326473,39.014228381599224
2011-05-11,62.95000076293945,-3.7461784492007744,34.289200952962396
2011-05-12,63.279998779296875,-2.4510619700396616,37.45616883739603
2011-05-13,62.400001525878906,-4.2944717076996275,32.902232558264735
2011-05-16,62.400001525878906,-3.6888398763329215,32.90223255826474
2011-05-17,62.810001373291016,-1.0710352609841078,37.03851604456872
2011-05-18,62.11000061035156,-1.2559632692573373,33.26778455319749
2011-05-19,61.470001220703125,-1.930438861808271,30.236864295900457
2011-05-20,61.7400016784668,-3.0464802409105913,33.009749288376106
2011-05-23,61.619998931884766,-3.2349267641626924,32.393473992130765
2011-05-24,62.599998474121094,-1.8808789612686847,41.92836922460851
2011-05-25,62.599998474121094,-0.556000452067375,41.92836922460852
2011-05-26,63.5,0.34766312412620043,49.51238003160354
2011-05-27,63.5,1.762818024395233,49.51238003160354
2011-05-30,63.11000061035156,1.1378190178059548,46.46286383489473
2011-05-31,63.810001373291016,1.592103133475228,52.15848780586413
2011-06-01,62.650001525878906,0.8694266788291489,43.83587073548312
2011-06-02,63.38999938964844,3.1234718249829094,49.38438442014246
2011-06-03,63.5,2.850661279050535,50.17240376704587
2011-06-06,62.189998626708984,0.9250238635257052,41.82182339686473
2011-06-07,62.189998626708984,-0.6549518488911845,41.82182339686474
2011-06-08,62.29999923706055,-0.4792320197652511,42.74976729140144
2011-06-09,62.560001373291016,-1.4803127979669046,44.983449942899114
2011-06-10,61.81999969482422,-2.6456697719303643,40.17860338304032
2011-06-13,61.11000061035156,-3.1690698473419943,36.18499854273221
2011-06-14,61.20000076293945,-4.0902688515597365,37.03929766069824
2011-06-15,60.7599983215332,-3.0167648177390665,34.60055086673201
2011-06-16,60.09000015258789,-5.205867280067265,31.228750949869916
2011-06-17,60.29999923706055,-5.039371280219611,33.418824547050484
2011-06-20,60.400001525878906,-2.8782716519651457,34.488729120433035
2011-06-21,60.47999954223633,-2.7496367940716695,35.383254420657664
2011-06-22,60.31999969482422,-3.17816944860969,34.372348265486984
2011-06-24,60.20000076293945,-3.772379409440241,33.59707112327446
2011-06-27,60.41999816894531,-2.2646417547558144,36.428059632558686
2011-06-28,61.11000061035156,0.0,44.430220782733066
2011-06-29,61.59000015258789,0.6372538967100917,49.21893086821549
2011-06-30,61.4900016784668,1.2014538793607608,48.28539102156577
2011-07-01,63.0,4.842735629926246,60.47608470283164
2011-07-04,62.95000076293945,4.394695786745895,59.971963414820394
2011-07-05,62.18000030517578,2.947017772067802,52.68788775797716
2011-07-06,61.720001220703125,2.0502673410254233,48.86921689355732
2011-07-07,61.40999984741211,1.8070294398251108,46.42711131300976
2011-07-08,60.66999816894531,0.78072657815513,41.14184807270856
2011-07-11,59.529998779296875,-1.4730212125459474,34.605987182532566
2011-07-12,58.91999816894531,-3.583705481153735,31.703706710022853
2011-07-13,59.83000183105469,-2.8576040220374175,39.813088525595745
2011-07-14,58.900001525878906,-4.2120671359403845,35.21157501663442
2011-07-15,58.720001220703125,-6.793648856026786,34.38325779861319
2011-07-18,58.720001220703125,-6.719617936409391,34.38325779861319
2011-07-19,58.189998626708984,-6.416856961859285,31.826583646582538
2011-07-20,58.2599983215332,-5.60596699730672,32.54005603129455
2011-07-21,59.5,-3.1102423907473744,43.767056416379
2011-07-22,59.54999923706055,-1.8460507098845618,44.1705225736982
2011-07-25,59.54999923706055,0.03359727561531139,44.1705225736982
2011-07-26,58.5099983215332,-0.6958585542322812,37.6533448173183
2011-07-27,57.459999084472656,-3.9612279359013565,32.44794418240036
2011-07-28,57.849998474121094,-1.7826876478033238,35.98770273587138
2011-07-29,57.849998474121094,-1.4816122760489507,35.98770273587138
2011-08-01,57.81999969482422,-1.5327001143889443,35.82025750015423
2011-08-02,56.599998474121094,-2.7324285789862293,29.756499313732117
2011-08-03,55.560001373291016,-4.634392423667912,25.75413446158859
2011-08-04,52.04999923706055,-12.521009685612526,17.297754309004816
2011-08-05,52.27000045776367,-12.225019097508596,19.09098776082292
2011-08-08,47.7599983215332,-19.798490456050107,12.910729230776456
2011-08-09,50.400001525878906,-13.860873403357468,27.671247534883157
2011-08-10,50.650001525878906,-11.85171887765311,28.900173534429033
2011-08-11,52.650001525878906,-8.988759006741168,37.97897224032442
2011-08-12,52.650001525878906,-8.988759006741168,37.97897224032442
2011-08-15,53.95000076293945,-6.693183936891633,43.42485160329658
2011-08-16,53.529998779296875,-5.424027875597732,42.13751848711583
2011-08-17,53.529998779296875,-3.6537122818899173,42.13751848711583
2011-08-18,52.40999984741211,0.6916438340603001,38.59868042396105
2011-08-19,51.79999923706055,-0.8991796758886687,36.7865949912927
2011-08-22,51.75,8.35427516476242,36.6347789794486
2011-08-23,53.0,5.158726975010252,42.971324926819996
2011-08-24,52.970001220703125,4.580453356233065,42.860550978080916
2011-08-25,52.150001525878906,-0.9496675888114389,39.83749812549399
2011-08-26,52.52000045776367,-0.2469156017998125,41.831152689110525
2011-08-29,54.099998474121094,0.2780309713817102,49.52342510048975
2011-08-30,54.560001373291016,1.9241595693674884,51.532977116997166
2011-08-31,55.75,4.147209548530248,56.37187540652059
2011-09-01,57.27000045776367,9.27304068784793,61.64004962300165
2011-09-02,55.650001525878906,7.432436960469794,54.136914367923424
2011-09-05,54.290000915527344,4.908214329521437,48.76981136773094
2011-09-06,55.88999938964844,5.452829037072523,54.48658508286167
2011-09-08,56.900001525878906,7.419294345116525,57.695780347700186
2011-09-09,55.099998474121094,5.65675333063659,50.81853533872491
2011-09-12,55.29999923706055,5.293219259456284,51.510150296735134
2011-09-13,54.72999954223633,1.1645121735384103,49.37891163067337
2011-09-14,55.5099983215332,1.7411967088168796,52.28808814182538
2011-09-15,55.650001525878906,-0.17936946030689463,52.8122872254418
2011-09-16,56.45000076293945,-1.4318136690586623,55.800574483239856
2011-09-19,56.45000076293945,1.4375547441602916,55.800574483239856
2011-09-20,55.599998474121094,2.4129628596471084,51.76134215408408
2011-09-21,55.02000045776367,-1.556627198757674,49.14708089046866
2011-09-22,52.560001373291016,-7.627416583836116,39.93443938632761
2011-09-23,52.650001525878906,-4.446455564591134,40.374800813193374
2011-09-26,52.650001525878906,-4.792039326839058,40.37480081319338
2011-09-27,53.150001525878906,-2.8868957236846002,43.06425924417271
2011-09-28,52.540000915527344,-5.35038280635968,40.65494567332533
2011-09-29,52.7599983215332,-5.193177223906751,41.91705492001152
2011-09-30,51.599998474121094,-8.591677986304799,37.40042961748257
2011-10-03,50.0,-11.426041941126078,32.24021719270002
2011-10-04,50.0,-10.071939978069606,32.240217192700015
2011-10-05,50.099998474121094,-8.94220636624574,32.91115838144159
2011-10-06,51.5,-2.016745330280124,41.625864211321264
2011-10-07,50.40999984741211,-4.254513985846278,37.537492028962255
2011-10-10,52.79999923706055,0.2848959294102065,49.29672705570031
2011-10-11,53.09000015258789,-0.1128906332425988,50.51411023916486
2011-10-13,54.0,2.778833382245293,54.22791155892995
2011-10-14,54.400001525878906,3.1084216385889465,55.79820983307513
2011-10-17,54.400001525878906,5.426362663871194,55.79820983307512
2011-10-18,53.119998931884766,6.239997863769531,49.496293001637206
2011-10-19,54.279998779296875,8.55999755859375,54.510427952632476
2011-10-20,53.16999816894531,6.127744088475396,49.45103811969663
2011-10-21,54.599998474121094,6.019414512856493,55.2176771207359
2011-10-24,54.599998474121094,8.31184018923199,55.21767712073589
2011-10-25,56.0,6.060607593140567,60.353155414563275
2011-10-26,55.349998474121094,4.256919033787267,57.08026964656305
2011-10-27,56.4900016784668,4.611114219382957,61.067901523531546
2011-10-28,58.099998474121094,6.801464787610425,65.88812612060227
2011-10-31,58.54999923706055,7.628672049223057,67.11372149585331
2011-11-01,56.47999954223633,6.3253024810110725,56.973327372936346
2011-11-03,57.29999923706055,5.56374452041355,59.578767839826945
2011-11-04,58.0,9.084073720874638,61.71031381780273
2011-11-07,58.400001525878906,6.9597127435065955,62.91381128036933
2011-11-08,58.099998474121094,6.410256589400647,61.35615994819036
2011-11-09,56.779998779296875,1.392854963030134,54.91388485328678
2011-11-10,56.779998779296875,2.583559791504562,54.91388485328679
2011-11-11,57.65999984741211,2.071159734787722,58.299236859867406
2011-11-14,57.400001525878906,-1.204814056155234,56.938913300084266
2011-11-16,57.68000030517578,-1.48590767416113,58.07350139372976
2011-11-17,56.150001525878906,-0.5842741130170264,50.27789423176505
2011-11-18,56.0,-2.268759606230033,49.575264934926004
2011-11-21,56.0,-3.4482758620689653,49.575264934926004
2011-11-22,55.099998474121094,-5.650690009477954,45.18159278993067
2011-11-23,54.310001373291016,-6.5232309816982506,41.68897727296694
2011-11-24,54.470001220703125,-4.06832970809436,42.65582330296442
2011-11-25,54.25,-4.455792239677475,41.633611364031445
2011-11-28,55.119998931884766,-4.40513514091059,47.038663288242645
2011-11-29,54.650001525878906,-4.79094063919172,44.63394741460818
2011-11-30,56.18000030517578,-2.600554771261679,53.04862401689908
2011-12-01,57.40999984741211,2.243986264100962,58.5081531051855
2011-12-02,57.029998779296875,1.8392835344587053,56.3289241184458
2011-12-05,58.18000030517578,3.892857687813895,61.056317824461544
2011-12-06,58.72999954223633,6.58802389952904,63.1129209952068
2011-12-07,57.720001220703125,6.278769584213461,57.14485182345521
2011-12-08,57.720001220703125,5.966586978457291,57.14485182345521
2011-12-09,57.40999984741211,5.824884511358727,55.28393547492572
2011-12-12,57.40999984741211,4.154573584729639,55.28393547492573
2011-12-13,56.619998931884766,3.604752700826529,50.430223748510485
2011-12-14,55.75,-0.765397477465243,45.67442047559156
2011-12-15,55.54999923706055,-3.239854755783293,44.63238923724084
2011-12-16,55.45000076293945,-2.7704682626277655,44.09076051453
2011-12-19,55.45000076293945,-4.692333324022797,44.09076051453001
2011-12-20,56.2599983215332,-4.20568915367826,49.81224853885463
2011-12-21,55.81999969482422,-3.291755865724774,46.99864415280553
2011-12-22,56.5,-2.1136541838213483,51.55308900096168
2011-12-23,56.75,-1.1496252380531236,53.14713271149223
2011-12-26,56.900001525878906,-0.8883440565906786,54.12251329120956
2011-12-27,57.13999938964844,0.9184042168373141,55.71116455947779
2011-12-28,55.650001525878906,-0.17936946030689463,45.23765970891827
2011-12-29,55.97999954223633,0.7740779677435238,47.5877936280092
2012-01-02,57.029998779296875,2.849410269825332,54.30706260308965
2012-01-03,58.400001525878906,5.320109508296192,61.28171861888141
2012-01-04,58.400001525878906,3.803774028067521,61.281718618881406
2012-01-05,57.61000061035156,3.2067375946139918,55.60540660147947
2012-01-06,57.75,2.2123893805309733,56.376555964804226
2012-01-09,58.25,2.643171806167401,59.108489447739665
2012-01-10,58.900001525878906,3.5149383943168657,62.40468489751538
2012-01-11,59.20000076293945,3.6051827009018282,63.85293413830485
2012-01-12,59.099998474121094,6.1994552626163655,62.981969958796675
2012-01-13,58.20000076293945,3.9657042494760244,55.627892641964685
2012-01-16,58.20000076293945,2.051555336991019,55.62789264196468
2012-01-17,58.20000076293945,-0.34246705087982987,55.627892641964685
2012-01-18,60.79999923706055,4.1095850145108725,68.78075094979117
2012-01-19,60.93000030517578,5.762887796650483,69.27122256556325
2012-01-20,61.400001525878906,6.320348962560876,71.04251018813132
2012-01-23,61.52000045776367,5.61373469143978,71.49430221295015
2012-01-24,61.599998474121094,4.58403544702098,71.81006305666116
2012-01-26,62.04999923706055,4.814186549648252,73.5827533381973
2012-01-27,62.029998779296875,4.957699459939546,73.36194221397325
2012-01-30,61.86000061035156,6.288659449198359,71.40067739607389
2012-01-31,62.16999816894531,6.821301295469864,72.82726199768706
2012-02-01,63.52000045776367,9.140892826606084,77.97886511238737
2012-02-02,63.59000015258789,4.588817352857306,78.2095512486322
2012-02-03,64.20999908447266,5.383224623122563,80.18909701627365
2012-02-06,64.19000244140625,4.543975319530591,79.93686667311344
2012-02-07,64.94999694824219,5.575416880618144,82.22522561324615
2012-02-08,64.77999877929688,5.162338285627942,80.02646723872671
2012-02-09,64.5199966430664,3.980656625907912,76.65045117576643
2012-02-10,63.04999923706055,1.644366399865394,60.9857084179387
2012-02-13,63.04999923706055,1.923696435447257,60.9857084179387
2012-02-14,64.01000213623047,2.95963329817864,66.21515598559189
2012-02-15,64.37999725341797,1.353899227734002,67.99568383578816
2012-02-16,65.01000213623047,2.2330586259399294,70.81603836842042
2012-02-17,65.12000274658203,1.4172304548894368,71.29174349683049
2012-02-23,64.86000061035156,1.0437733968882437,68.45157856791825
2012-02-24,64.88999938964844,-0.09237499832611429,68.60697777624142
2012-02-27,64.25,-0.818151882192159,61.63206836411485
2012-02-28,65.0,0.7439606043209194,65.995009270205
2012-02-29,64.73999786376953,2.6804102254700894,63.30740221670979
2012-03-01,64.73999786376953,2.6804102254700894,63.3074022167098
2012-03-02,66.75,4.2805776789978545,73.12147178001763
2012-03-05,65.94999694824219,2.438645172108743,65.60075370351909
2012-03-06,64.0199966430664,-1.522851039274657,51.76755901368088
2012-03-07,64.0199966430664,-1.6891984906640092,51.767559013680874
2012-03-08,65.87000274658203,1.557203402291171,60.92711274534038
2012-03-09,65.63999938964844,1.1558021375473206,59.41638232167267
2012-03-12,65.38999938964844,1.7743181161843384,57.74048531769535
2012-03-13,67.30000305175781,3.5384662334735575,65.70040946580984
2012-03-14,67.0999984741211,3.6453516963618724,64.33389359592935
2012-03-15,66.62000274658203,2.9039310238603018,61.05197044038536
2012-03-16,66.62999725341797,-0.17977939562851122,61.09647312674879
2012-03-19,66.62999725341797,1.0310846651129464,61.09647312674879
2012-03-20,66.1500015258789,3.327093087317722,57.44080609870786
2012-03-21,66.1500015258789,3.327093087317722,57.440806098707846
2012-03-22,65.83999633789062,-0.04555398123611475,54.976859042241294
2012-03-23,64.88999938964844,-1.1425959886865515,48.15929951195142
2012-03-26,65.77999877929688,0.5964205433379716,53.923990781250765
2012-03-27,64.91000366210938,-3.5512619335401547,48.273038757781485
2012-03-28,64.1500015258789,-4.396418800784224,43.94100110440784
2012-03-29,63.900001525878906,-4.082859664611281,42.587134478328416
2012-03-30,63.900001525878906,-4.097247246095331,42.58713447832842
2012-04-02,64.30000305175781,-3.4969147496710016,45.69212143257817
2012-04-03,63.41999816894531,-4.12698910651661,40.50244888298987
2012-04-04,62.650001525878906,-5.291005168957926,36.58673686421998
2012-04-05,62.70000076293945,-4.769130846904556,37.012573045189555
2012-04-09,61.97999954223633,-4.484512058535057,33.521634659477805
2012-04-10,60.81999969482422,-7.540284549281157,28.807445192157203
2012-04-11,60.81999969482422,-6.301037954913348,28.807445192157203
2012-04-12,62.0,-3.351522174183533,38.93826396403837
2012-04-13,61.04999923706055,-4.460097372085563,34.66177562100125
2012-04-16,61.04999923706055,-4.460097372085563,34.66177562100124
2012-04-17,61.790000915527344,-3.90358011991082,40.55933700636683
2012-04-18,62.0,-2.2390384893461555,42.15499704758928
2012-04-19,61.65999984741211,-1.5802101426252253,40.27010749398741
