,date,roc_open_ibova,roc_open_oil,roc_open_usd,roc_open_abev,roc_open_jbs,roc_open_petr4,roc_open_vale
49,2010-10-18,0.3804630893045054,0.638038786996221,-0.21778637058204306,1.1690705894223132,-0.3585430716021166,-0.2287130637941907,0.508107434141197
50,2010-10-19,0.287484033863176,0.8309635508964764,-0.051645461110451076,1.1398132857657162,-0.19116167085068428,-0.24802700157711427,0.46809174765390604
51,2010-10-20,0.1269288028148565,0.19168311228774929,-0.07012570011579944,1.0861629874926433,-0.8111764955342396,-0.8212779974586712,0.24848555362765593
52,2010-10-21,0.009970472188522449,0.10601644462107365,-0.0067709285957569965,1.1137951272191302,-0.3293956824594647,-0.9230419815652717,0.45236281965898756
53,2010-10-25,-0.12675525974185486,0.0779061947228739,0.19822690785279587,1.0138057076092604,-1.2193739451506234,-1.20384902562148,0.20665561544594152
54,2010-10-26,-0.3008913493611861,-0.015812057984589768,0.15359909232132365,0.8897465669963358,-1.4651591791130667,-0.8847835738474605,-0.07387394745623167
55,2010-10-27,-0.0014306342263385727,-0.09610506977771052,0.24047277644184775,0.6417097161361899,-1.0186165075440665,-0.13703397452339022,-0.02464207043119496
56,2010-10-28,0.01859414593994504,-0.11689913471749312,0.20746139964184374,0.21714846641822202,-1.3484733737435957,0.15290495865623507,0.009242907173572259
57,2010-11-01,0.09152523920907261,-0.032916912838172684,0.29558469811174665,0.16506356930757773,-1.498800948949391,0.011743503310743156,-0.2002519235081529
58,2010-11-03,0.027147084010845073,0.13902601031859582,0.2691400497164818,0.20050528576558468,-1.1442478074690916,0.40707723398731616,0.003087650883779038
59,2010-11-04,0.10855668593026792,0.4518162851693885,0.17246757756571976,-0.08197690030151894,-1.4530233847609726,0.46780007827772774,0.23769114244488906
60,2010-11-05,0.15124456886659493,0.442510245420103,-0.1339773856683662,-0.05452561809145409,-1.224541406350612,0.5742664656317834,0.4065039695312922
61,2010-11-08,0.3148550522095258,0.9547485160073109,0.014569364874245332,0.10452271683269376,-0.6704619968748173,0.632716547905031,0.47233496233681743
62,2010-11-09,0.37351549049253796,0.5021517145600246,0.020636384239790743,0.3045818569006027,-0.7514011114763233,0.9852789379990506,0.3480064055425436
63,2010-11-10,0.24619708278073973,0.5281935308197951,0.029734684207007953,-0.32396856320675105,0.3208007193002624,1.009832508420687,0.27378970629616295
64,2010-11-11,0.30346251259917817,0.6366559329927919,0.02608604920604879,-0.4753052453658909,0.4732666748164445,0.9583941081014421,0.2548389495748182
65,2010-11-12,-0.04080841479368247,0.6173420261051297,-0.027292436121362507,-0.21140298263656565,-0.9293443943123618,0.20102710247090189,0.07565212062179184
66,2010-11-16,-0.18723190655258,0.3026872504494508,0.10555898422290332,0.0379579712177263,-0.7967108260442157,-0.23777655872939327,-0.14211884024761473
67,2010-11-17,-0.25246127658790957,0.11535030171514307,0.23634808699183657,0.02871484579311788,-0.02590671126873469,-0.2085503727878464,-0.13323659514936742
68,2010-11-18,-0.18381616640065826,-0.4562124874413452,0.12575494915920873,0.03998393448229208,-0.6737502748547973,-0.3172116630367299,-0.19102518675837185
69,2010-11-19,-0.2918132962518151,-0.3332045518620212,0.06038313381294776,0.3894304031511562,-0.5870073255400214,-0.6177228868173648,-0.2187323330000485
70,2010-11-22,-0.1648025989650363,-0.5220060260117176,0.27457796394614303,0.5905563397024793,-0.971000892281773,-0.6705344184455624,-0.31359378379835573
71,2010-11-23,-0.5123021613321201,-0.6815795181322655,0.26780766589534805,0.5591807160881064,-0.980521767392168,-0.917779147446846,-0.5008855260113243
72,2010-11-24,-0.600763397807208,-0.6838827113363573,0.20887186881447933,0.2290906113594754,-0.4549714367330254,-1.0411089330408962,-0.6077719743578762
73,2010-11-26,-0.48063725618553127,-0.26778537334457264,0.12218743294311568,0.481800493895225,-0.8737728510059879,-0.9476292853189606,-0.4138357467115333
74,2010-11-29,-0.5350140911079189,-0.47347880710125456,0.11545745638409169,0.693432114710767,-0.7458634602723822,-0.9840292304510739,-0.39384684813892645
75,2010-11-30,-0.3212815031398786,-0.23124241735309786,0.014938735903579347,0.454791889593838,0.5328594974459527,-0.6112707492708228,-0.3580439979879771
76,2010-12-01,-0.1793885775704742,-0.11105992080878074,-0.047795817555086155,0.3719950506356449,0.7746672631861886,-0.3253708806185152,0.14998110888114746
77,2010-12-02,0.05698163217965996,0.5269137620157628,-0.20920607036992472,0.25020256892956483,0.4989890248420399,-0.015923171997300825,0.4118300841103048
78,2010-12-03,-0.13580215169379103,0.90043585101488,-0.1725078342107481,0.051687942790087184,0.7514766722714844,-0.1592608758303974,0.37285631664249874
79,2010-12-06,-0.07311117209906082,0.8578480577059359,-0.15720568008751576,0.01082406970824338,0.9989344582252889,0.02392704794673461,0.5881629308173743
80,2010-12-07,-0.11706390838922187,0.7997538794539207,-0.24399221871018903,-0.16234582191714295,1.107741188011053,0.22326822809739816,0.7262869427511295
81,2010-12-08,0.07325041343911586,0.7898928620321273,-0.24760095371739904,-0.44348007626972186,1.2260337088727071,0.2744842941132079,0.6171709362187289
82,2010-12-09,-0.07026941605729928,0.879049923307739,-0.27358050308463,-0.24698183488782283,0.10308001471786274,0.10711328442398783,0.5131782576409376
83,2010-12-10,0.013184151683996264,0.49563187312626056,-0.07085390298002472,-0.2232789546284072,0.29604841635870704,0.3725134843402032,0.4561790694815822
84,2010-12-13,0.1845604969193316,0.4335457545821464,-0.12241542531742294,-0.050723379980809565,1.078028922412854,0.5290588040366903,0.7698783551277932
85,2010-12-14,0.10380710762951986,0.27179554303298525,-0.15047668381730195,0.09901090218415125,0.8633821914826311,0.4477257785528615,0.9370894842974937
86,2010-12-15,-0.05404103461441264,0.5261713625897413,-0.10208946223978156,0.14911361056599085,0.6294058290988503,0.2189550599253171,0.5528953882134087
87,2010-12-16,-0.24989026961521207,0.19033379598987205,0.026156662199608924,0.40399420037409733,0.37528169270912676,0.019506568643892414,0.30874270430308176
88,2010-12-17,-0.3398818812467129,-0.007915472997522073,0.04317754609273455,0.3677665794465837,0.37387859478993307,-0.08581394858327916,0.0938030413896737
89,2010-12-20,-0.20580086561056318,-0.14249065548660572,0.18053858254409053,0.30042489210771944,0.5338953830666455,0.07027144463941708,-0.04392945770546009
90,2010-12-21,-0.37415130471840624,0.03397504540604072,0.1941692613370482,0.38594412458429517,0.49400964863515157,-0.14044419711259704,-0.21388167573702754
91,2010-12-22,-0.17003556676635478,0.18566520993208202,0.07327770695167182,0.6481059192146476,0.8602676687298638,0.07032086012369498,0.07046739831090953
92,2010-12-23,0.03406548802211268,0.2327812339881334,0.06112103840535849,0.6317823143326246,1.4987206157600845,0.18348597074153256,0.07628723061247411
93,2010-12-27,-0.014805595984385269,0.28860977107464747,-0.11128084534164323,0.8403063773515755,1.5846340469181184,-0.015587606458507965,0.09675203265331607
94,2010-12-28,-0.1347523428181848,0.3496071792827542,-0.12775285201746223,0.5157872130037727,0.8508618603329933,0.15979415799432262,-0.3046193479957107
95,2010-12-29,0.010379551521016652,0.34502780103549474,-0.018187236260319373,0.6170070423592439,0.48043103665224546,0.3696644892160573,-0.5141463717400824
96,2010-12-30,0.12899057850589296,0.3014205335355097,-0.12187578155154971,0.6155912956099782,0.6530617138387246,0.6590682996008292,-0.1210796316535921
97,2011-01-03,0.25320565844541104,0.3149827683494745,-0.30354400366906215,0.42592451987851465,0.7762716638125087,0.7702973365820038,0.2749760483120029
98,2011-01-04,0.2880148572219343,0.4027557445140411,-0.33613229313856124,0.6026696467913423,0.7702921044768697,0.6803243734894865,0.4953707398408179
99,2011-01-05,0.30486004342033945,0.12266284451637562,-0.3195472376237229,0.37965191088210604,0.4221344401801818,0.2809201165074228,0.42251113749580455
100,2011-01-06,0.5050879414667675,0.13796452674681162,-0.2053380138272019,0.1485030504169091,0.23858217993584366,0.5148397225685688,0.48501135264210776
101,2011-01-07,0.30678857395324455,-0.19949712999614427,-0.04545096302737871,-0.08109280347407959,0.056670282118761135,0.5498647895842877,0.30239617383821327
102,2011-01-10,0.1907920882931032,-0.17780827726827203,-0.10753500332116876,-0.13912716059537855,-0.21522488732129666,0.37830557472393744,0.2580007513944986
103,2011-01-11,0.31980418567537416,-0.19472065751798656,-0.020300382448416383,-0.2995388068071658,-0.11352069498680822,0.5746486458009867,0.4539539400754845
104,2011-01-12,0.3332747114467716,0.043232390013099246,0.03691674719010112,-0.30276906437595347,-0.29548729749500324,0.4006974783185465,0.7627659719778769
105,2011-01-13,0.35238763680189406,0.08088769500620019,-0.10701773914654282,-0.3550813153374686,0.04559439324300378,0.4508330446043739,1.0540745079343419
106,2011-01-14,0.1770134616992816,0.0011065417973948662,-0.0270911853701551,-0.5157658392917358,-0.12532825405334136,-0.007357707989911577,0.5597013657933995
107,2011-01-18,0.20112364041846653,0.022143261249380663,0.12994958609478346,-0.6032755990072632,-0.7072790709188784,0.05518546697046856,0.601563843592654
108,2011-01-19,0.25806756334357167,-0.017710687275745707,0.16176423823535996,-0.9673063253382981,-0.8042288180678373,0.29048352893720375,0.45546022779993134
109,2011-01-20,-0.09438087864149114,0.15609906649783092,0.058337847039903794,-1.0437862034186465,-0.8107490959396081,0.17231872166984133,0.1335149340447152
110,2011-01-21,-0.20039241754169562,-0.11274752185511352,0.0785563902847778,-0.931414866554593,-0.16347430196779297,0.07686080265003203,0.09166972124670103
111,2011-01-24,-0.1864525442033695,0.11951418065582421,-0.06255073739931771,-0.8327221820694529,-0.2923976640801254,0.021943263831318123,0.12488919808959811
112,2011-01-26,-0.04598159322060914,-0.3061649394262832,-0.0656577901028079,-0.7535275010077233,0.023460947785813258,0.16088359263389787,0.28550011561355504
113,2011-01-27,-0.20844970296239249,-0.1951278334469051,-0.12648954792135633,-0.6922574443832648,-0.4690977141510249,-0.054758376011234976,0.21558838383571344
114,2011-01-28,-0.3457407422753985,-0.6554027984447294,-0.09468040575352565,-0.7370580997266282,-0.29456816347014264,-0.12053470858989905,-0.16548135191910116
115,2011-01-31,-0.6505146345168649,-0.22699050495226566,0.06892320065547113,-0.6821213724636529,-0.992672745080067,-0.4168950061873967,-0.6298687171059765
116,2011-02-01,-0.4947172720163974,0.13560755436947652,-0.03505293124575185,-0.7603024306060782,-1.3010261076880771,0.011016407533958788,-0.16680630735215454
117,2011-02-02,-0.5074139761948521,-0.11192067089624133,-0.11319287072212533,-0.8657235431221848,-0.9795615681593374,-0.018359123662595532,-0.3842943675798149
118,2011-02-03,-0.6172925751421872,-0.04593844566283356,-0.048038326230809225,-0.6156780443490484,-0.7083535859062355,-0.014689855787726669,-0.5311421054614547
119,2011-02-04,-0.44514147286453515,-0.007846795655158688,-0.022798523203945723,-0.45360336458187767,-0.5043048482666603,0.3269058942137947,-0.3597331821748893
120,2011-02-07,-0.5956805214671596,-0.04372141441402049,-0.07765520371012567,-0.5207659688099113,-1.1867975022764339,0.14278369619847806,-0.5697524950685631
121,2011-02-08,-0.5633839911206788,-0.20748732289789362,0.012952592313632225,-0.5706071235804451,-1.1259853453798037,-0.029247220964869904,-0.35175357531296925
122,2011-02-09,-0.5846106673772147,0.12587467680519163,-0.043170451293871655,-0.4054020930530223,-1.4424906154852064,-0.0767968517957098,-0.5209513955995464
123,2011-02-10,-0.7029374477880217,-0.06959363636439932,-0.03948660630525293,-0.7559538051208865,-1.3480551882227283,-0.025619090261864083,-0.8127057399891199
124,2011-02-11,-0.4856441918281084,0.2718274431431372,-0.04011952979875484,-0.8043254945067212,-1.5616869907852073,-0.21964288836360543,-0.39814121963119947
125,2011-02-14,-0.19887640950401178,-0.5007338770100734,-0.12287645271854018,-0.32219079486840807,-1.1237439266696474,-0.16509548499221652,0.014482877409079394
126,2011-02-15,-0.11803183304245567,-0.8286236139082089,0.000618332966659962,-0.17238961687732074,-0.4144938400022238,-0.23151520036728046,-0.11295163210611393
127,2011-02-16,-0.1580722501087929,-0.6890992601766837,0.040802353624562325,0.09174099985576245,0.1208373734260044,-0.14733493641294204,-0.14787385623647345
128,2011-02-17,0.1291169802303609,-0.6492987286970432,0.029662536981942024,0.28305756450749514,-0.05364082340984896,-0.1327974510859629,0.0058076712192016875
129,2011-02-18,0.1212755285210198,-0.4867043022978766,-0.033978260158711436,0.35215067453261845,0.09392214130172326,-0.32504748997273697,0.17711980869980434
130,2011-02-22,0.15486080051462128,-0.3098696135517666,-0.032136234945364384,0.4419917593003352,0.2144770075290246,-0.12599598091918304,-0.06956368867222527
131,2011-02-23,0.16993013149022815,0.9591738195706411,-0.0902574099709235,0.3467041671001959,-0.3344034254001801,0.33764975439851364,-0.29294844172705975
132,2011-02-24,0.20632083304053372,1.3349113504350893,0.060638784888109566,-0.18604150279961224,-0.06710470281048343,0.6767250706668319,0.04945257495399051
133,2011-02-25,0.608537507421741,1.0996606909173692,0.30486269181421616,0.18372658973797584,0.22830996423542005,0.5619837272229661,0.383798948313463
134,2011-02-28,0.35321254056145485,1.211047795228234,0.2379710087091728,0.21793999503508069,0.3483850372600896,0.7268609029114458,0.1303405569539894
135,2011-03-01,0.28550271087892637,1.2707875411029068,0.264467178003604,-0.018565325172062042,0.5474694228249471,0.7578780010784341,-0.04049736546982091
136,2011-03-02,-0.004518705100480539,1.711048187298065,0.2533419529316172,0.4084870376368313,0.6772905142257513,0.5866260593014813,-0.3588372167550606
137,2011-03-03,0.12502852044324342,1.9307300053630552,0.2055881391330321,0.5019282955128023,0.2770083642622887,0.6154063925367602,-0.12197902357420232
138,2011-03-04,0.060179563954877724,1.7358726240442044,0.13860945964030935,-0.01314267256322328,0.1973166236343323,0.5689699504039939,-0.14829954627065722
139,2011-03-09,0.1022433847512596,1.9251112527713503,0.22317477355055096,-0.2918059329597798,0.14441398815999687,0.6789010617971984,-0.5940758691628129
140,2011-03-10,0.06609024873743588,1.8388862646060746,0.18495669629019773,-0.3032059750640289,0.03932906410711213,0.3301375133866235,-0.5126702820632109
141,2011-03-11,0.030020556419691372,0.6954922021111991,0.25748936929796373,-0.13487445764665237,0.4455506200107819,0.01400249091040653,-0.5624263415765767
142,2011-03-14,-0.13355332947337994,0.13297704103341026,0.2144266699073693,0.23303855443166818,0.39138906360994696,-0.2485034079128417,-0.6722142992078837
143,2011-03-15,-0.43425333659474696,0.5183199114798722,-0.0332434280552056,-0.0422723651989207,0.4678364377756562,-0.3368417840254909,-1.112037939076302
144,2011-03-16,-0.00603678056225219,-0.10845330389433083,0.010278278331293978,0.3991126632267753,0.5691373211406479,-0.09857790654238593,-0.7054786264792008
145,2011-03-17,-0.12074059729344394,0.11153196512325114,0.07980342167926939,-0.05001947662983893,0.3344054431781026,-0.12686799057696357,-0.8957033153964293
146,2011-03-18,0.09822018300308655,0.12816802206157696,0.09242484341480174,-0.45040246373236154,-0.1794640017771254,-0.03528527673101997,-0.4534324015512608
147,2011-03-21,-0.08453801725922185,-0.02658520131827841,0.06759500244775218,-0.5291709762696456,-0.4366247313887209,-0.26826693463175844,-0.5909141299507731
148,2011-03-22,-0.051369051384548,0.03939659703392875,0.09408678957399941,-0.31387091194345673,-0.386946620573925,-0.29730308978055686,-0.7832813604448283
149,2011-03-23,-0.08767581698863122,-0.010829816390901907,0.03314026877887332,0.008005671199644989,-0.47908828883555793,-0.3372384665837895,-0.2652361502292209
150,2011-03-24,0.0847261610075478,0.10535537285169512,0.043972046511113236,0.16008595963338473,-0.39032030993200173,0.09260916433903328,0.20336697701332704
151,2011-03-25,0.21163724471352796,0.2773733834775651,-0.017460649766132336,0.19179585858485196,-0.5747120960190072,0.2526597216804993,0.2248106984612862
152,2011-03-28,0.32281899540746345,0.5022072373611858,-0.012043757093702612,0.03456355166261313,-0.3678398996822778,0.1987787403476079,0.024923465251784904
153,2011-03-29,0.25411660071253706,0.20300226825231868,-0.08130605002708925,0.16744129241302277,-0.5933541739588878,0.3188322312676334,0.4453852401941432
154,2011-03-30,0.032996553590301916,0.6866655735189185,-0.2242259023512465,-0.132668176086997,-0.8887121223041268,0.08475166765874687,0.38139579832091813
155,2011-03-31,0.14243687020905194,0.6007254297755078,-0.28876630541639786,0.18863932772759937,-0.17398302080663475,0.1340770131149029,0.4787944081390769
156,2011-04-04,0.20960930876834855,0.6259858253894859,-0.41440926240597015,0.7186613232542043,-0.18769253962221485,0.21141595339466357,0.40273037470616935
157,2011-04-05,0.34961437537474294,0.5810003381744931,-0.36746370397338374,0.5028969608769273,-0.01343214073789411,0.22503494894482626,0.37968028681421967
158,2011-04-06,0.23970827167332331,0.5595933169880953,-0.36820825117310313,0.5187183344205326,-0.013433945204308675,0.13682268931207744,0.7442889387114919
159,2011-04-07,0.1960609111837783,0.360908482397041,-0.4136967026152217,0.4508847889492249,-0.2015317677716096,0.0,0.42086758460260826
160,2011-04-11,0.14082791450437432,0.730518162417221,-0.4812662009134936,0.1297291798015275,0.376952354627727,-0.23473358950774262,0.35277150416803776
161,2011-04-12,-0.0725353225844851,0.32803145476431633,-0.3865039007894152,0.1502902837004053,0.17435573614825076,-0.47057176902012876,0.38157516495616095
162,2011-04-13,-0.08147597499664831,0.05495853332039645,-0.4507049670778808,0.25614516566302964,-0.09372094203743005,-0.6209866107179597,0.35318775728582913
163,2011-04-18,-0.07709478848189717,0.5111158834880096,-0.36045059007465274,0.38968819271404675,-0.013401539663855844,-0.646169040850527,-0.08947722343696919
164,2011-04-19,-0.277460824966464,0.2843619211084344,-0.3273310699606819,0.6092553713993231,-0.17423889318048963,-0.9469695730450663,-0.2835992457517635
165,2011-04-20,-0.12200560740626006,0.3823844023006594,-0.37989642758234027,0.6362267070189015,-0.4967775046513527,-0.8333639022441918,0.07184919375678281
166,2011-04-25,-0.22792372692238583,0.37264638857969173,-0.26284442731980956,0.23866314893523732,-0.4857645835458624,-0.9058497574489977,-0.038891036568408636
167,2011-04-26,-0.3523703785519317,0.3620967347684692,-0.2666968080113907,0.3723395559730938,-0.2711861820544227,-0.9545132039938132,-0.12270301315647435
168,2011-04-27,-0.30267224176392726,0.3562230851940331,-0.21734978539873143,0.555176213429244,-0.4622707705046574,-0.8636346598259088,-0.21874070594039946
169,2011-04-28,-0.4087952929443474,0.4059268186122928,-0.03937304909074346,0.5872457597861096,-0.3824616987603546,-0.9272412953006699,-0.24024001388137423
170,2011-05-02,-0.36972715171033177,0.05529474959844757,0.03748232981018913,0.8527869480790065,-0.9735363222516963,-0.860442564342955,-0.20469606003087498
171,2011-05-03,-0.3483797428642063,0.36329394072592597,-0.06985671636018202,0.8950972749338288,-0.7061752333512722,-0.6166726116117675,-0.364985248770808
172,2011-05-04,-0.4438367549372671,0.4206538827819731,0.16205535923497325,0.808682115826288,-0.7948677932240956,-0.46345912887469093,-0.4420093253648272
173,2011-05-05,-0.5129934450724327,-0.058429204723907315,0.1820961609592835,0.6099882643655486,-1.2932247284987497,-0.5156424974393118,-0.38619445675005737
174,2011-05-09,-0.1642060887280881,-0.8463672855929423,0.24003122743394234,1.0150898300173026,-0.34178331962783776,-0.7186786099905853,-0.37853342262864736
175,2011-05-10,-0.37660394961409005,-0.5451736701842018,0.22997996832041584,1.55802025720286,-0.4429836277437054,-0.767516254675668,-0.5239931064723427
176,2011-05-11,-0.3579688185310699,-0.7889522798730105,0.33030964852877154,0.5133579010388709,0.014353024305620023,-0.671372461435872,-0.751624510166329
177,2011-05-12,-0.5652082062528196,-1.246621905925072,0.3361329986278832,0.3254489716036822,-0.5309993732889746,-0.6324312143477534,-1.1514941805413068
178,2011-05-16,-0.6369421113609712,-1.166471054733567,0.40513974485741805,0.1023588872573824,0.08656820095083435,-0.6444114890714407,-1.3627223849149954
179,2011-05-17,-0.5328815946697271,-1.5212163964840144,0.30434370411396144,0.07190347162312202,0.18740105903903914,-0.4203830820654447,-1.15553547646888
180,2011-05-18,-0.4254381642405357,-1.5609755691756322,0.13678830980643583,0.07934857419730752,0.44604308313602514,-0.4462808653621426,-1.0047988205753717
181,2011-05-19,-0.2864192110844573,-1.2845178801358454,0.20117608264332237,-0.09327810049651149,0.07162256687966362,-0.5855938902234717,-0.5530429904739503
182,2011-05-23,-0.4887877122397972,-1.082719784962752,0.11277889927715351,-0.25908564506727594,-0.48668788184770423,-0.8490344288814331,-0.726225684721247
183,2011-05-24,-0.11322846360213211,-1.118452255679645,0.043946706920035855,0.014039649609749499,-0.10069001053445228,-0.544921134160654,-0.02636172368979636
184,2011-05-25,-0.20436165200837877,0.1167326834907018,0.0958984629222336,-0.7510889444878037,-0.5183587249864581,-0.02554163433725063,-0.19446921334138392
185,2011-05-26,-0.1535851080703784,-0.1206180214445069,0.07479050082977591,-1.2942933909952228,-0.3618468681043284,-0.09889556985745943,-0.3005283481640584
