date,open_ibova,open_oil,open_usd,open_petr4,open_vale
21/09/2010,68189,11.4913559,17.69915581,27.12000084,48.15000153
22/09/2010,67711,11.30326366,17.47603607,26.09000015,47
23/09/2010,68321,11.39198589,17.43960953,25.92000008,48.75
24/09/2010,68800,11.70783901,17.84486389,27.04999924,50.29999924
27/09/2010,68197,11.51619816,17.57621193,26.34000015,50.90000153
28/09/2010,68817,11.60492134,17.62174606,26.76000023,51.90000153
29/09/2010,69225,11.58362675,17.67638779,26.60000038,51.84999847
30/09/2010,69230,11.94206715,18.10440826,27.64999962,52.40000153
01/10/2010,69438,12.03788662,18.4641304,27.57999992,52.61000061
04/10/2010,70230,12.10176754,18.52332306,27.47999954,52.41999817
05/10/2010,70390,12.16564846,18.66903305,27.59000015,53.09999847
06/10/2010,71284,12.40342426,19.09250259,26.79999924,53.56000137
07/10/2010,70545,12.42116928,19.01509476,26.04999924,53.95000076
08/10/2010,69921,12.34309292,18.87393761,25.20999908,53.40000153
11/10/2010,70810,12.64120102,19.32928085,26.10000038,53.38999939
13/10/2010,70950,12.722826,19.30651283,26.02000046,53.75999832
14/10/2010,71676,12.84348869,19.35204697,25.65999985,53.59000015
15/10/2010,71699,12.82929325,19.35204697,26.53000069,53.74000168
18/10/2010,71830,12.61635876,19.2928524,26.14999962,53.27000046
19/10/2010,71735,12.52763557,19.23821259,25.94000053,53.50999832
20/10/2010,69863,12.59861374,19.21999741,25.46999931,53.40000153
21/10/2010,70406,12.72637463,19.3975811,25.04999924,55.02999878
22/10/2010,69658,12.68023872,19.2609787,24.45999908,54
25/10/2010,69536,12.7760601,19.42945671,24.45000076,54.27999878
26/10/2010,69582,12.82929325,19.22455215,24.52000046,54.33000183
27/10/2010,70735,12.90382004,19.33838654,25.70000076,54.50999832
28/10/2010,70573,12.60571194,19.1243763,26.48999977,55.59999847
29/10/2010,70322,12.3714838,18.8420639,26.59000015,53.65000153
01/11/2010,70686,12.46020699,18.92857933,26.04999924,54
03/11/2010,71560,12.91801643,19.19267845,26.70000076,54.95999908
04/11/2010,71910,13.02448273,19.35204697,27.35000038,54.79000092
05/11/2010,72987,13.0209341,19.61614609,27.42000008,55.5
08/11/2010,72607,13.07416821,19.67078781,27.11000061,55.31999969
09/11/2010,72654,13.18418407,19.90756416,27.62000084,56.40000153
10/11/2010,71674,12.76541328,19.2609787,27.11000061,55.56999969
11/11/2010,71639,12.81864643,19.3247261,27.06999969,55.79000092
12/11/2010,71191,12.59151554,19.01054192,26.23999977,55
16/11/2010,70364,12.53828335,18.99232674,25.85000038,54.68999863
17/11/2010,69189,12.45310879,18.76010132,25.48999977,54.09999847
18/11/2010,69716,12.57377243,18.96500587,25.85000038,54.54999924
19/11/2010,70774,12.378582,18.81474304,25.70000076,54.65999985
22/11/2010,70898,12.52408695,19.02420044,25.63999939,54.93999863
23/11/2010,69629,12.1266098,18.52787781,24.69000053,54.66999817
24/11/2010,67955,12.14080524,18.39127541,24.89999962,54.43999863
25/11/2010,69634,12.34309292,18.52787781,25.35000038,55.20000076
26/11/2010,69349,12.13725662,18.26833344,24.65999985,54.5
29/11/2010,68218,12.1195116,18.1909256,24.54999924,53.93999863
30/11/2010,67901,12.0946703,17.96325302,24.69000053,54.09999847
01/12/2010,67731,12.04853439,18.21369171,25.03000069,54.52999878
02/12/2010,69341,12.27566433,18.34574127,25.45000076,55.45000076
03/12/2010,69529,12.27566433,18.13172913,25.45000076,55.84999847
06/12/2010,69759,12.03078938,18.00878716,25.76000023,56.59000015
07/12/2010,69563,11.81785488,17.99512672,26.20000076,57.40000153
08/12/2010,69338,11.69364262,17.89495277,25.37999916,56.43999863
09/12/2010,68173,11.69009399,17.73558235,25.17000008,55.56999969
10/12/2010,67889,11.60492134,17.57165909,25.60000038,56.47999954
13/12/2010,68342,11.60492134,17.61719322,25.88999939,57.08000183
14/12/2010,69127,11.67589855,17.57165909,25.82999992,57.95999908
15/12/2010,68741,11.63331223,17.46237755,25.59000015,57.38000107
16/12/2010,67875,11.56588268,17.5306778,25.5,57
17/12/2010,67304,11.39908409,17.34854126,25.22999954,56.88000107
20/12/2010,67979,11.50329399,17.57621193,25.94000053,57.27999878
21/12/2010,67261,11.39282227,17.21193886,25.84000015,56.84999847
22/12/2010,68218,11.53536606,17.57165909,25.55999947,57.15999985
23/12/2010,68470,11.67078304,17.84031105,25.63999939,57.06999969
27/12/2010,68476,11.56031227,17.84941864,25.55999947,56.75
28/12/2010,67810,11.51754761,17.70826149,26.29999924,55.41999817
29/12/2010,68043,11.4391489,17.62174606,26.78000069,55
30/12/2010,68953,11.5816927,18.03155518,27.29000092,55.40999985
03/01/2011,69310,11.80976295,18.03155518,27.5,56.29999924
04/01/2011,69962,11.86678123,18.07708931,27.01000023,57.5
05/01/2011,70311,11.82401752,18.12262344,26.68000031,57.70999908
06/01/2011,71093,12.02001572,18.40038109,27.20000076,59.15000153
07/01/2011,70580,11.74561882,18.0133419,27.02000046,58.54000092
10/01/2011,70056,11.55674839,17.51246452,26.64999962,57.63000107
11/01/2011,70146,11.68503666,17.87673759,27.10000038,58.43999863
12/01/2011,70429,11.74205494,18.02700043,27.37999916,59.06999969
13/01/2011,71631,11.93448925,18.39582825,28,60.15999985
14/01/2011,70723,11.74205494,17.94048691,27.27000046,59.5
17/01/2011,70940,11.81689072,17.96325302,27.42000008,59.49000168
18/01/2011,70612,11.74205494,17.89495277,27.64999962,60.45999908
19/01/2011,70921,11.68860054,17.58531952,27.79999924,61.00999832
20/01/2011,70056,11.47478485,17.30300713,27.14999962,59.34000015
21/01/2011,69560,11.38925934,16.98882103,27.40999985,59.25
24/01/2011,69134,11.2894783,16.96605492,27.07999992,59.20000076
26/01/2011,69427,11.43202209,17.04801559,27.09000015,59.15000153
27/01/2011,68717,11.35362339,16.93873215,26.95000076,59.56999969
28/01/2011,68051,11.42845821,16.80213165,27.04999924,58.65000153
31/01/2011,66697,11.22177029,16.56535339,26.86000061,57.22999954
01/02/2011,66575,11.04715347,16.32402039,27.29999924,57.40999985
02/02/2011,67844,10.97588062,16.46517754,27.60000038,58.49000168
03/02/2011,66688,10.85115623,16.29214668,27.76000023,58.72000122
04/02/2011,66752,10.71573925,16.0735836,28.04000092,57.15999985
07/02/2011,65272,10.51261425,15.77305698,27.79999924,56.95000076
08/02/2011,65359,10.44740009,15.74573612,27,56.65999985
09/02/2011,65767,10.74781132,16.21929169,26.87999916,55.93000031
10/02/2011,64217,10.60526657,15.89144611,26.87999916,54.40999985
11/02/2011,64582,10.61952209,15.92787266,26.45000076,55.40000153
14/02/2011,65751,10.61952209,16.36955452,26.40999985,56.45000076
15/02/2011,66558,10.61952209,16.50160408,26.67000008,57.36999893
16/02/2011,66342,10.61952209,16.88409233,27.20000076,57.40999985
17/02/2011,67580,10.61952209,17.24381256,27.39999962,58.18000031
18/02/2011,67685,10.61952209,17.30300713,27.15999985,57.68000031
21/02/2011,68067,10.61952209,17.29389954,27.46999931,57.13999939
22/02/2011,67255,10.61952209,16.98426628,27.45999908,55.91999817
23/02/2011,66440,10.61952209,16.75659561,27.90999985,55.22000122
24/02/2011,66909,10.61952209,16.83400345,28.70999908,56
25/02/2011,66952,10.61952209,16.70650864,28.40999985,56.90000153
28/02/2011,66909,10.61952209,16.61999321,28.44000053,55.93999863
01/03/2011,67381,10.61952209,16.85677147,28.5,56.34999847
02/03/2011,66242,10.61952209,16.41509056,28.29999924,55
03/03/2011,67284,10.61952209,16.61544037,28.92000008,56.59999847
04/03/2011,68138,10.61952209,16.85221863,29,56.34999847
09/03/2011,68010,10.61952209,16.64276123,29.07999992,55.65000153
10/03/2011,67256,10.96875381,16.16465187,28.39999962,52.95999908
11/03/2011,66041,10.7691927,15.80037689,27.95000076,51.90999985
14/03/2011,66684,10.83333778,16.13733101,28,52.41999817
15/03/2011,67168,10.6979208,15.88689232,27.45000076,51.20999908
16/03/2011,67011,11.06853485,16.57445908,28.15999985,52.45000076
17/03/2011,66017,10.94024467,16.27848625,28.13999939,51.54999924
18/03/2011,66217,10.88679218,16.11911774,28.20000076,52.56000137
21/03/2011,66887,10.99369907,16.50615883,28.15999985,53
22/03/2011,66684,11.08278942,16.39232254,28.15999985,52.84000015
23/03/2011,67570,11.36787701,16.84311104,28.12999916,52.70000076
24/03/2011,67799,11.2894783,16.71561432,28.65999985,53.5
25/03/2011,67528,11.26453304,16.66552734,28.65999985,52.81000137
28/03/2011,67767,11.26096916,16.75659561,28.55999947,52.40999985
29/03/2011,67194,11.26096916,16.84766579,28.35000038,52.65000153
30/03/2011,67423,11.26096916,16.75659561,28.39999962,53.27999878
31/03/2011,68000,11.27522373,17.16185188,28.52000046,53
01/04/2011,68588,11.5638752,17.74013519,28.37000084,53.34999847
04/04/2011,69270,11.95587063,17.74924278,28.79999924,53.45000076
05/04/2011,69704,11.83114529,17.4896965,28.79999924,53.74000168
06/04/2011,69841,11.80620003,17.5306778,28.54999924,54.58000183
07/04/2011,69040,11.73136425,17.47148323,28.12999916,53.54999924
08/04/2011,69180,11.74561882,17.38496971,28.04999924,53.38000107
11/04/2011,68719,11.61376572,17.16640472,27.98999977,53.27000046
12/04/2011,68153,11.38569546,16.85221863,27.31999969,52.52000046
13/04/2011,66909,11.50329399,17.07533646,26.79999924,52.34999847
14/04/2011,66483,11.39282227,16.89775276,26.10000038,50.70999908
15/04/2011,66281,11.29304218,16.77936363,26.07999992,51.5
18/04/2011,66689,11.15406132,16.71106148,26.53000069,50.84999847
19/04/2011,65417,11.22533321,16.80213165,25.75,50.93000031
20/04/2011,66165,11.44271278,17.12542343,26.20999908,52.13000107
25/04/2011,67058,11.42133141,17.19372559,26.30999947,52.04999924
26/04/2011,66972,11.46053123,17.2164917,26.20000076,52.49000168
27/04/2011,67143,11.53180313,17.38041496,26.21999931,52.5
28/04/2011,66249,11.27878666,17.02980232,25.64999962,51.45000076
29/04/2011,65664,11.01151657,16.61999321,25.34000015,51.59999847
02/05/2011,66119,11.07922554,17.02069473,25.70999908,51.81999969
03/05/2011,65458,11.05071735,16.59722519,25.70000076,51
04/05/2011,64320,10.83333778,16.19197273,25.59000015,50.27000046
05/05/2011,63609,10.69079399,16.00528145,25.19000053,48.84999847
06/05/2011,63422,11.01151657,16.45606995,24.79999924,50.13000107
09/05/2011,64416,11.11842537,16.66552734,23.8920002,49.75
10/05/2011,64622,11.11842537,16.80213165,24.23999977,50.08000183
11/05/2011,64877,11.21464252,16.97060776,24.60000038,49.61999893
12/05/2011,63772,11.13267994,16.64276123,24.60000038,47.97000122
13/05/2011,64003,11.22533321,16.61999321,24.60000038,48.20999908
16/05/2011,63233,10.95806313,16.30580711,24.60000038,47.65999985
17/05/2011,62830,10.85828304,16.08724213,24.60000038,47.36000061
18/05/2011,63675,10.92242813,16.12367058,24.60000038,48.11999893
19/05/2011,62844,10.70861244,15.93698025,24.25,48.68000031
20/05/2011,62370,10.68723011,15.84135818,23.65999985,48.81999969
23/05/2011,62597,10.54112339,15.49074459,23.5,47.86000061
24/05/2011,62350,10.69079399,15.79127121,23.86000061,48.90000153
25/05/2011,63329,10.82621002,15.94153404,23.82999992,49.06000137
26/05/2011,63389,10.80839157,15.95063972,24,49
27/05/2011,64101,11.09704399,16.32857513,24.31999969,50.27000046
30/05/2011,64295,11.12911606,16.33768082,24.31999969,50.79999924
31/05/2011,63961,11.08278942,16.3149147,24.29999924,50.68999863
01/06/2011,64616,10.95806313,16.25116539,24,50
02/06/2011,63411,10.91173744,16.19652557,24.06999969,49.79000092
03/06/2011,64216,10.83333778,16.16465187,23.78000069,49.49000168
06/06/2011,64341,11.04715347,16.36955452,23.87000084,49.43000031
07/06/2011,63072,10.87966442,16.02804947,23.36000061,49.40000153
08/06/2011,63204,10.97944546,16.0735836,22.95000076,48.59000015
09/06/2011,63037,10.97588062,16.0735836,23.23999977,49.04999924
10/06/2011,63470,10.91886425,15.94153404,23.78000069,49.40999985
13/06/2011,62701,10.78344727,15.91876602,23.77000046,48.88999939
14/06/2011,62023,10.85471916,15.93698025,23.42000008,48.34999847
15/06/2011,62198,10.79770184,15.90966034,23.29000092,47.86999893
16/06/2011,61602,10.88679218,16.08724213,23.29000092,48
17/06/2011,60883,10.87610054,16.16465187,23.46999931,47.74000168
20/06/2011,61059,10.74424839,15.80948353,23.20000076,46.97000122
21/06/2011,61188,10.83333778,16.02804947,23.20000076,48.15000153
22/06/2011,61420,10.81552029,15.83680534,23.20000076,48.20000076
24/06/2011,61192,10.92242813,16.02804947,23.17000008,48.70000076
27/06/2011,61017,10.86897373,15.98251438,23,48.70999908
28/06/2011,61216,10.89035511,15.96430111,23.17000008,48.70000076
29/06/2011,62303,11.22889709,16.46062469,23.5,49.29000092
30/06/2011,62337,11.30373192,16.61999321,23.59000015,49.25
01/07/2011,62404,11.27522373,16.56535339,23.64999962,50.15000153
04/07/2011,63397,11.32511425,16.59267235,23.71999931,51.5
05/07/2011,63886,11.47122192,16.69284821,23.79999924,52.06000137
06/07/2011,63039,11.36787701,16.5562458,23.45000076,51.04000092
07/07/2011,62573,11.33224106,16.61544037,23.70000076,51.58000183
08/07/2011,62207,11.07922554,16.06902885,23.5,51.04999924
11/07/2011,61502,10.83333778,15.64100838,23.20000076,50.75
12/07/2011,60220,10.67297554,15.27673435,23.02000046,50.47000122
13/07/2011,59718,10.46985054,14.99442196,23.29000092,51.04999924
14/07/2011,60673,10.66941166,14.95799446,23.27000046,51.20000076
15/07/2011,59679,10.43065071,14.63014793,23,50.65000153
18/07/2011,59479,10.17763615,14.36604881,22.80999947,50.43999863
19/07/2011,58838,10.08498192,14.4798851,22.87000084,51
20/07/2011,59094,10.26316166,14.77130413,22.75,51.09999847
21/07/2011,59120,10.3629427,14.84415913,22.47999954,50.84999847
22/07/2011,60263,10.54112339,14.9989748,23.02000046,50.95000076
25/07/2011,60264,10.52330494,14.95799446,23.88999939,51.27999878
26/07/2011,59972,10.38432407,14.61193371,23.59000015,51.18999863
27/07/2011,59336,10.31661606,14.32051468,23.59000015,50.90000153
28/07/2011,58297,10.2738533,14.17480469,23.69000053,50.86999893
29/07/2011,58703,10.39857864,14.07007694,23.5,51.13000107
01/08/2011,58823,10.64446735,14.48899174,23.5,50.50999832
02/08/2011,58526,10.49835873,14.01543617,23.5,50.11000061
03/08/2011,57318,10.26672459,13.51911163,23.5,48.86999893
04/08/2011,55999,9.913928986,12.87252617,23.5,46.5
05/08/2011,52811,9.735749245,12.8178854,23.5,45.18999863
08/08/2011,52938,9.379389763,12.20772743,23.5,41.70000076
09/08/2011,48671,9.190519333,11.92996788,23.5,40.72000122
10/08/2011,51151,9.461352348,12.13487244,23.5,41.59999847
11/08/2011,51398,9.475606918,12.15763855,23.5,42.5
12/08/2011,53344,9.6288414,12.47637939,23.5,43.02999878
15/08/2011,53478,9.796331406,12.79056454,23.5,43.09999847
16/08/2011,54651,9.618150711,12.73592377,23.5,42.88000107
17/08/2011,54324,9.799894333,12.75869083,20.79999924,43.00999832
18/08/2011,55037,9.657349586,12.6767292,20.35000038,41.29999924
19/08/2011,53135,9.38295269,12.3306694,19.93000031,41
22/08/2011,52472,9.550441742,12.33977604,20.10000038,41.66999817
23/08/2011,52440,9.393644333,11.99371624,19.79999924,41
24/08/2011,53787,9.46848011,12.01648331,20.12000084,42.25
25/08/2011,53796,9.496988297,11.88443375,20.14999962,42.56000137
26/08/2011,52955,9.4257164,12.00282288,19.70999908,41.79999924
29/08/2011,53356,9.639532089,12.56744671,20.18000031,43.24000168
30/08/2011,54861,9.653786659,12.5765543,20.37999916,43.5
31/08/2011,55399,9.842657089,12.97725487,20.76000023,44.34999847
01/09/2011,56498,10.2738533,13.60562801,21.12000084,45
02/09/2011,58114,10.60170364,13.79687119,20.65999985,44.79999924
05/09/2011,56521,10.10280037,13.30510235,19.89999962,43.54999924
06/09/2011,54998,9.871166229,12.8178854,19.72999954,42.93000031
08/09/2011,56609,10.63733959,13.52366638,20.75,45.38000107
09/09/2011,57614,10.41639709,13.3734026,20.5,45.22000122
12/09/2011,55773,9.978074074,12.85886574,19.79999924,44.09999847
13/09/2011,55690,10.09923553,12.97725487,20.39999962,45.31000137
14/09/2011,55544,10.04934597,12.84065247,20.35000038,45.79000092
15/09/2011,56287,10.25959778,13.09109116,20.70000076,46.16999817
16/09/2011,56381,10.22752571,13.12296486,20.54999924,46.84000015
19/09/2011,57208,10.23821735,12.97725487,20.32999992,46.38999939
20/09/2011,57105,10.37363338,13.2276926,20.78000069,47.27000046
21/09/2011,56381,10.37007046,13.29144096,20.75,48.40000153
