date,open_ibova,open_oil,open_usd,open_abev,open_jbs,open_petr4,open_vale
2010-08-09,67.79000091552734,80.91000366210938,1.6979999542236328,6.385232925415039,9.899999618530273,29.350000381469727,29.229999542236328
2010-08-10,66.6500015258789,81.44000244140625,1.7027000188827515,6.304923057556152,9.510000228881836,28.6200008392334,28.649999618530273
2010-08-11,66.30000305175781,80.22000122070312,1.7242000102996826,6.261372089385986,9.510000228881836,28.040000915527344,27.979999542236328
2010-08-12,65.19999694824219,77.30999755859375,1.7187000513076782,6.21302604675293,9.510000228881836,27.3799991607666,27.06999969482422
2010-08-16,65.5,75.5999984741211,1.7044999599456787,6.332491874694824,9.819999694824219,27.610000610351562,27.979999542236328
2010-08-17,66.12999725341797,75.05999755859375,1.7034000158309937,6.41480016708374,9.279999732971191,27.760000228881836,28.639999389648438
2010-08-18,67.20999908447266,75.44999694824219,1.7036000490188599,6.444366931915283,8.920000076293945,28.290000915527344,28.829999923706055
2010-08-19,66.94000244140625,75.2699966430664,1.7065999507904053,6.501102924346924,8.920000076293945,26.90999984741211,28.969999313354492
2010-08-23,66.4000015258789,73.9000015258789,1.7280999422073364,6.612177848815918,8.789999961853027,26.920000076293945,28.290000915527344
2010-08-24,63.81999969482422,72.94999694824219,1.7213000059127808,6.466341972351074,8.210000038146973,26.5,26.6299991607666
2010-08-25,64.80000305175781,71.47000122070312,1.7136000394821167,6.424788951873779,8.850000381469727,26.06999969482422,26.440000534057617
2010-08-26,64.80000305175781,72.81999969482422,1.7122999429702759,6.3608598709106445,8.619999885559082,26.700000762939453,26.709999084472656
2010-08-30,65.0,75.5,1.7089999914169312,6.4727349281311035,8.479999542236328,26.350000381469727,26.90999984741211
2010-08-31,63.650001525878906,74.06999969482422,1.705199956893921,6.4727349281311035,8.680000305175781,25.520000457763672,26.530000686645508
2010-09-01,64.5,71.69999694824219,1.6949000358581543,6.672511100769043,8.550000190734863,26.299999237060547,27.469999313354492
2010-09-02,66.19000244140625,73.91000366210938,1.6756000518798828,6.672910213470459,8.3100004196167,26.889999389648438,28.200000762939453
2010-09-08,65.6500015258789,73.91000366210938,1.6756999492645264,6.652533054351807,8.3100004196167,28.309999465942383,27.670000076293945
2010-09-09,65.95999908447266,74.91999816894531,1.673200011253357,6.692488193511963,8.3100004196167,28.06999969482422,27.959999084472656
2010-09-13,66.62000274658203,76.36000061035156,1.6598999500274658,6.703676223754883,8.3100004196167,27.75,27.940000534057617
2010-09-14,67.38999938964844,77.16999816894531,1.659999966621399,6.717659950256348,8.3100004196167,28.190000534057617,28.18000030517578
2010-09-15,66.8499984741211,76.63999938964844,1.673699975013733,6.810754776000977,8.3100004196167,26.0,28.010000228881836
2010-09-16,67.2699966430664,75.76000213623047,1.6612999439239502,6.954594135284424,8.75,26.110000610351562,27.989999771118164
2010-09-20,66.66999816894531,73.58999633789062,1.682800054550171,6.9478020668029785,9.100000381469727,26.420000076293945,27.90999984741211
2010-09-21,67.37000274658203,74.56999969482422,1.6615999937057495,7.072062015533447,9.270000457763672,27.1200008392334,27.959999084472656
2010-09-22,67.5,74.79000091552734,1.6686999797821045,6.912240982055664,9.109999656677246,26.09000015258789,28.799999237060547
2010-09-23,67.43000030517578,74.83999633789062,1.6727999448776245,6.952197074890137,9.050000190734863,25.920000076293945,28.790000915527344
2010-09-27,68.0,76.47000122070312,1.6598999500274658,6.812753200531006,9.239999771118164,26.34000015258789,30.139999389648438
2010-09-28,68.1500015258789,76.2300033569336,1.6579999923706055,7.004538059234619,9.25,26.760000228881836,30.610000610351562
2010-09-29,68.38999938964844,76.19999694824219,1.6505000591278076,6.992152214050293,9.100000381469727,26.600000381469727,30.770000457763672
2010-09-30,68.80000305175781,77.91000366210938,1.6375999450683594,7.020120143890381,9.100000381469727,27.649999618530273,31.229999542236328
2010-10-04,69.5,81.68000030517578,1.6480000019073486,6.992152214050293,8.670000076293945,27.479999542236328,31.469999313354492
2010-10-05,70.0,81.37000274658203,1.6136000156402588,7.2722368240356445,8.770000457763672,27.59000015258789,31.770000457763672
2010-10-06,70.70999908447266,82.5999984741211,1.6282999515533447,7.3269758224487305,8.75,26.799999237060547,32.36000061035156
2010-10-07,70.0,83.2699966430664,1.631100058555603,7.293813228607178,8.770000457763672,26.049999237060547,32.65999984741211
2010-10-11,70.4000015258789,82.94999694824219,1.6205999851226807,7.49199104309082,8.9399995803833,26.100000381469727,32.400001525878906
2010-10-13,69.76000213623047,81.72000122070312,1.6029000282287598,7.5914788246154785,8.949999809265137,26.020000457763672,32.709999084472656
2010-10-14,70.80999755859375,83.2300033569336,1.6097999811172485,7.742908954620361,8.949999809265137,25.65999984741211,32.849998474121094
2010-10-18,70.80000305175781,81.37999725341797,1.622499942779541,7.85478401184082,8.930000305175781,26.149999618530273,32.22999954223633
2010-10-19,70.4000015258789,82.94999694824219,1.6420999765396118,7.830811023712158,8.930000305175781,25.940000534057617,32.27000045776367
2010-10-20,69.69000244140625,79.4800033569336,1.6261999607086182,7.828413009643555,8.380000114440918,25.469999313354492,32.029998779296875
2010-10-21,69.56999969482422,82.55000305175781,1.6469000577926636,7.830010890960693,8.380000114440918,25.049999237060547,32.93000030517578
2010-10-25,69.11000061035156,82.01000213623047,1.645799994468689,8.04337215423584,7.699999809265137,24.450000762939453,32.439998626708984
2010-10-26,68.5999984741211,82.47000122070312,1.6533000469207764,8.010608673095703,7.480000019073486,24.520000457763672,32.119998931884766
2010-10-27,69.98999786376953,82.4800033569336,1.670300006866455,7.791254997253418,7.900000095367432,25.700000762939453,32.58000183105469
2010-10-28,70.52999877929688,81.98999786376953,1.6545000076293945,7.66140079498291,7.800000190734863,26.489999771118164,32.43000030517578
2010-11-01,70.4000015258789,81.44999694824219,1.6512999534606934,7.720533847808838,7.699999809265137,26.049999237060547,32.060001373291016
2010-11-03,71.0,84.37000274658203,1.6540000438690186,7.899932861328125,8.010000228881836,26.700000762939453,32.86000061035156
2010-11-04,71.55999755859375,85.08999633789062,1.6509000062942505,7.7904558181762695,7.75,27.350000381469727,33.0
2010-11-05,71.45999908447266,86.5999984741211,1.6200000047683716,7.788059234619141,7.949999809265137,27.420000076293945,33.59000015258789
2010-11-08,71.9000015258789,87.38999938964844,1.628600001335144,7.910321235656738,7.849999904632568,27.110000610351562,33.56999969482422
2010-11-09,72.19999694824219,86.75,1.6503000259399414,8.06894302368164,7.789999961853027,27.6200008392334,34.06999969482422
2010-11-10,70.8499984741211,86.44999694824219,1.6506999731063843,7.788457870483398,7.949999809265137,27.110000610351562,33.34000015258789
2010-11-11,70.75,87.8499984741211,1.6576000452041626,7.637826919555664,7.849999904632568,27.06999969482422,32.959999084472656
2010-11-12,69.69999694824219,87.7300033569336,1.6657999753952026,7.626239776611328,7.170000076293945,26.239999771118164,32.83000183105469
2010-11-16,69.19999694824219,84.58000183105469,1.6719000339508057,7.690967082977295,7.179999828338623,25.850000381469727,31.959999084472656
2010-11-17,68.61000061035156,82.44000244140625,1.6902999877929688,7.742908954620361,7.679999828338623,25.489999771118164,31.6200008392334
2010-11-18,69.69999694824219,80.44999694824219,1.6748000383377075,7.931097984313965,7.489999771118164,25.850000381469727,32.22999954223633
2010-11-19,69.5,82.23999786376953,1.6608999967575073,8.094115257263184,7.300000190734863,25.700000762939453,32.279998779296875
2010-11-22,70.30000305175781,82.1500015258789,1.6655000448226929,8.250340461730957,7.210000038146973,25.639999389648438,32.560001373291016
2010-11-23,68.30000305175781,81.61000061035156,1.6730999946594238,8.350626945495605,7.110000133514404,24.690000534057617,31.93000030517578
2010-11-24,68.0,80.98999786376953,1.6850999593734741,8.250340461730957,7.449999809265137,24.899999618530273,32.09000015258789
2010-11-26,67.51000213623047,84.20999908447266,1.6711000204086304,8.170828819274902,7.300000190734863,24.65999984741211,32.0
2010-11-29,67.05000305175781,83.9000015258789,1.676900029182434,8.19080638885498,7.300000190734863,24.549999237060547,31.690000534057617
2010-11-30,67.48999786376953,85.80999755859375,1.6683000326156616,7.991429805755615,7.559999942779541,24.690000534057617,31.68000030517578
2010-12-01,67.97000122070312,83.66000366210938,1.6639000177383423,7.991031169891357,7.75,25.030000686645508,32.439998626708984
2010-12-02,69.0,86.80000305175781,1.6553000211715698,7.945481777191162,8.050000190734863,25.450000762939453,32.939998626708984
2010-12-03,68.7699966430664,87.94000244140625,1.6460000276565552,7.973051071166992,8.050000190734863,25.450000762939453,33.43000030517578
2010-12-06,69.0,89.44000244140625,1.6346999406814575,8.1029052734375,8.050000190734863,25.760000228881836,34.18000030517578
2010-12-07,69.5,88.91999816894531,1.624899983406067,8.118488311767578,8.050000190734863,26.200000762939453,34.91999816894531
2010-12-08,68.80000305175781,88.3499984741211,1.6319999694824219,7.991031169891357,8.050000190734863,25.3799991607666,33.95000076293945
2010-12-09,67.5199966430664,88.55000305175781,1.639799952507019,8.050963401794434,7.53000020980835,25.170000076293945,33.779998779296875
2010-12-10,67.5999984741211,88.51000213623047,1.6593999862670898,7.991031169891357,7.53000020980835,25.600000381469727,33.5099983215332
2010-12-13,68.30999755859375,87.68000030517578,1.6567000150680542,8.150052070617676,8.140000343322754,25.889999389648438,34.25
2010-12-14,68.19999694824219,88.19000244140625,1.6434999704360962,8.070940971374512,8.239999771118164,25.829999923706055,34.81999969482422
2010-12-15,67.5999984741211,88.27999877929688,1.6470999717712402,8.110896110534668,8.25,25.59000015258789,34.310001373291016
2010-12-16,67.29000091552734,88.4800033569336,1.659600019454956,8.270716667175293,8.350000381469727,25.5,33.9900016784668
2010-12-17,66.44999694824219,87.87000274658203,1.6531000137329102,8.270317077636719,8.350000381469727,25.229999542236328,33.75
2010-12-20,67.5999984741211,88.18000030517578,1.6643999814987183,8.34663200378418,8.479999542236328,25.940000534057617,34.029998779296875
2010-12-21,66.95999908447266,89.22000122070312,1.6569000482559204,8.432535171508789,8.449999809265137,25.84000015258789,34.189998626708984
2010-12-22,67.6500015258789,89.98999786376953,1.6440999507904053,8.520437240600586,8.75,25.559999465942383,34.189998626708984
2010-12-23,67.75,90.61000061035156,1.649899959564209,8.570380210876465,8.760000228881836,25.639999389648438,34.040000915527344
2010-12-27,67.5,91.06999969482422,1.6410000324249268,8.686249732971191,8.850000381469727,25.559999465942383,33.84000015258789
2010-12-28,67.4000015258789,90.79000091552734,1.635599970817566,8.580368995666504,8.859999656677246,26.299999237060547,33.209999084472656
2010-12-29,68.2699966430664,91.2699966430664,1.6404999494552612,8.588359832763672,8.649999618530273,26.780000686645508,33.06999969482422
2010-12-30,68.47000122070312,90.9800033569336,1.6269999742507935,8.6303129196167,8.8100004196167,27.290000915527344,33.900001525878906
2011-01-03,69.0,91.30999755859375,1.6095999479293823,8.63231086730957,9.020000457763672,27.5,34.91999816894531
2011-01-04,68.4000015258789,91.5,1.5979000329971313,8.784140586853027,9.020000457763672,27.010000228881836,35.43000030517578
2011-01-05,69.66999816894531,89.29000091552734,1.6121000051498413,8.672266006469727,8.850000381469727,26.68000030517578,35.470001220703125
2011-01-06,70.4000015258789,90.47000122070312,1.6233999729156494,8.560392379760742,8.65999984741211,27.200000762939453,35.849998474121094
2011-01-07,69.75,88.18000030517578,1.6367000341415405,8.450514793395996,8.800000190734863,27.020000457763672,35.22999954223633
2011-01-10,69.05999755859375,89.0,1.6324000358581543,8.450514793395996,8.569999694824219,26.649999618530273,34.93000030517578
2011-01-11,69.69999694824219,89.30999755859375,1.6376999616622925,8.428540229797363,8.75,27.100000381469727,35.40999984741211
2011-01-12,69.69999694824219,91.18000030517578,1.6416000127792358,8.320660591125488,8.600000381469727,27.3799991607666,35.86000061035156
2011-01-13,70.70999908447266,92.0,1.6231000423431396,8.284701347351074,8.6899995803833,28.0,36.7599983215332
2011-01-14,69.69999694824219,90.98999786376953,1.6225999593734741,8.19080638885498,8.699999809265137,27.270000457763672,35.880001068115234
2011-01-18,70.4000015258789,91.51000213623047,1.6306999921798706,8.120884895324707,8.399999618530273,27.649999618530273,37.060001373291016
2011-01-19,70.19999694824219,91.33999633789062,1.6241999864578247,7.96905517578125,8.319999694824219,27.799999237060547,37.060001373291016
2011-01-20,69.01000213623047,90.69999694824219,1.6216000318527222,7.801243782043457,8.149999618530273,27.149999618530273,35.95000076293945
2011-01-21,69.0,89.44999694824219,1.636199951171875,7.791254997253418,8.520000457763672,27.40999984741211,36.18000030517578
2011-01-24,68.44999694824219,89.26000213623047,1.6265000104904175,7.769279956817627,8.550000190734863,27.079999923706055,35.68000030517578
2011-01-26,68.73999786376953,86.2300033569336,1.6217000484466553,7.839200973510742,8.59000015258789,27.09000015258789,35.959999084472656
2011-01-27,68.25,87.55000305175781,1.6171000003814697,7.871164798736572,8.350000381469727,26.950000762939453,36.189998626708984
2011-01-28,67.30000305175781,85.27999877929688,1.6261999607086182,7.731321811676025,8.350000381469727,27.049999237060547,35.2599983215332
2011-01-31,66.20999908447266,89.97000122070312,1.6342999935150146,7.743309020996094,7.849999904632568,26.860000610351562,34.47999954223633
2011-02-01,66.30000305175781,92.19999694824219,1.6168999671936035,7.5914788246154785,7.610000133514404,27.299999237060547,35.279998779296875
2011-02-02,66.93000030517578,90.51000213623047,1.6123000383377075,7.443645000457764,7.590000152587891,27.600000381469727,35.68000030517578
2011-02-03,66.0,90.93000030517578,1.6164000034332275,7.491590976715088,7.739999771118164,27.760000228881836,35.15999984741211
2011-02-04,66.0,90.62999725341797,1.617900013923645,7.451635837554932,7.739999771118164,28.040000915527344,34.66999816894531
2011-02-07,64.98999786376953,89.05999755859375,1.6236000061035156,7.391703128814697,7.559999942779541,27.799999237060547,34.15999984741211
2011-02-08,64.68000030517578,87.41000366210938,1.628600001335144,7.333767890930176,7.650000095367432,27.0,34.439998626708984
2011-02-09,64.8499984741211,87.3499984741211,1.6146999597549438,7.531546115875244,7.449999809265137,26.8799991607666,34.130001068115234
2011-02-10,63.599998474121094,86.93000030517578,1.610700011253357,7.299806118011475,7.300000190734863,26.8799991607666,33.349998474121094
2011-02-11,64.11000061035156,87.69999694824219,1.6196999549865723,7.1279988288879395,7.150000095367432,26.450000762939453,33.880001068115234
2011-02-14,64.91000366210938,85.5,1.614400029182434,7.503578186035156,7.0,26.40999984741211,34.529998779296875
2011-02-15,65.52999877929688,84.83999633789062,1.6169999837875366,7.463623046875,7.300000190734863,26.670000076293945,34.88999938964844
2011-02-16,65.9000015258789,84.44000244140625,1.618899941444397,7.511569023132324,7.679999828338623,27.200000762939453,35.16999816894531
2011-02-17,66.83999633789062,85.25,1.6211999654769897,7.701355934143066,7.699999809265137,27.399999618530273,35.18000030517578
2011-02-18,66.79000091552734,86.4000015258789,1.6124000549316406,7.713342189788818,7.809999942779541,27.15999984741211,35.279998779296875
2011-02-22,66.0,86.37999725341797,1.618399977684021,7.721333026885986,7.71999979019165,27.459999084472656,33.91999816894531
2011-02-23,65.79000091552734,95.68000030517578,1.6139999628067017,7.59347677230835,7.400000095367432,27.90999984741211,33.43000030517578
2011-02-24,66.19999694824219,98.97000122070312,1.624500036239624,7.391703128814697,7.400000095367432,28.709999084472656,34.29999923706055
2011-02-25,67.58999633789062,96.62999725341797,1.659999966621399,7.437652111053467,7.46999979019165,28.40999984741211,34.66999816894531
2011-02-28,66.44000244140625,98.5,1.6583000421524048,7.291814804077148,7.409999847412109,28.440000534057617,34.33000183105469
2011-03-01,66.80000305175781,96.97000122070312,1.6574000120162964,7.489593029022217,7.409999847412109,28.5,34.38999938964844
2011-03-02,65.5,100.4800033569336,1.6583000421524048,7.771276950836182,7.809999942779541,28.299999237060547,33.650001525878906
2011-03-03,66.7300033569336,102.38999938964844,1.652500033378601,7.891142845153809,7.889999866485596,28.920000076293945,34.75
2011-03-04,67.23999786376953,101.69999694824219,1.6439000368118286,7.691367149353027,7.849999904632568,29.0,34.66999816894531
2011-03-09,67.47000122070312,104.95999908447266,1.6490000486373901,7.491590976715088,7.920000076293945,29.079999923706055,33.2400016784668
2011-03-10,66.44000244140625,104.44999694824219,1.648800015449524,7.491590976715088,7.75,28.399999618530273,32.16999816894531
2011-03-11,65.98999786376953,102.63999938964844,1.6563999652862549,7.491590976715088,7.739999771118164,27.950000762939453,31.520000457763672
2011-03-14,65.30999755859375,100.30999755859375,1.6598999500274658,7.567505836486816,7.699999809265137,28.0,32.029998779296875
2011-03-15,64.69999694824219,101.86000061035156,1.6545000076293945,7.4056878089904785,7.829999923706055,27.450000762939453,30.940000534057617
2011-03-16,66.4000015258789,97.4000015258789,1.659999966621399,7.59347677230835,7.849999904632568,28.15999984741211,31.989999771118164
2011-03-17,66.0,98.0999984741211,1.6706000566482544,7.451635837554932,7.670000076293945,28.139999389648438,31.440000534057617
2011-03-18,66.1500015258789,101.77999877929688,1.6735999584197998,7.429660797119141,7.670000076293945,28.200000762939453,32.16999816894531
2011-03-21,66.16999816894531,102.12000274658203,1.663699984550476,7.491590976715088,7.550000190734863,28.15999984741211,32.83000183105469
2011-03-22,66.9000015258789,102.0999984741211,1.659500002861023,7.455632209777832,7.550000190734863,28.15999984741211,32.13999938964844
2011-03-23,66.88999938964844,104.8499984741211,1.6545000076293945,7.497584819793701,7.550000190734863,28.1299991607666,32.38999938964844
2011-03-24,67.0,105.5199966430664,1.6561000347137451,7.611456871032715,7.449999809265137,28.65999984741211,32.81999969482422
2011-03-25,67.38999938964844,105.45999908447266,1.653499960899353,7.635429859161377,7.300000190734863,28.65999984741211,32.2400016784668
2011-03-28,67.44999694824219,105.43000030517578,1.6578999757766724,7.59347677230835,7.420000076293945,28.559999465942383,32.11000061035156
2011-03-29,66.38999938964844,103.94000244140625,1.6410000324249268,7.531546115875244,7.380000114440918,28.350000381469727,32.369998931884766
2011-03-30,66.62000274658203,104.44999694824219,1.6227999925613403,7.493588924407959,7.179999828338623,28.399999618530273,33.220001220703125
2011-03-31,66.94999694824219,104.30999755859375,1.6227999925613403,7.59347677230835,7.539999961853027,28.520000457763672,32.9900016784668
2011-04-04,67.55000305175781,108.29000091552734,1.6052000522613525,7.971053123474121,7.53000020980835,28.799999237060547,33.47999954223633
2011-04-05,68.51000213623047,108.19999694824219,1.6032999753952026,7.873163223266602,7.539999961853027,28.799999237060547,34.06999969482422
2011-04-06,68.51000213623047,107.98999786376953,1.5992000102996826,7.8511881828308105,7.539999961853027,28.549999237060547,34.58000183105469
2011-04-07,68.20999908447266,108.66999816894531,1.5870000123977661,7.843196868896484,7.400000095367432,28.1299991607666,33.779998779296875
2011-04-11,67.94999694824219,113.27999877929688,1.5779000520706177,7.711345195770264,7.730000019073486,27.989999771118164,33.9900016784668
2011-04-12,66.9000015258789,108.97000122070312,1.590999960899353,7.751299858093262,7.429999828338623,27.31999969482422,33.5099983215332
2011-04-13,66.9000015258789,106.0199966430664,1.5852999687194824,7.791254997253418,7.349999904632568,26.799999237060547,33.290000915527344
2011-04-18,65.87000274658203,109.43000030517578,1.5831999778747559,7.833208084106445,7.369999885559082,26.530000686645508,32.06999969482422
2011-04-19,64.75,107.5199966430664,1.5705000162124634,7.967058181762695,7.050000190734863,25.75,32.27000045776367
2011-04-20,66.12999725341797,108.44999694824219,1.5622999668121338,8.09091854095459,7.170000076293945,26.209999084472656,33.22999954223633
2011-04-25,66.0199966430664,112.33999633789062,1.5635000467300415,8.158842086791992,7.170000076293945,26.309999465942383,33.349998474121094
2011-04-26,66.1500015258789,112.1500015258789,1.5611000061035156,8.16683292388916,7.340000152587891,26.200000762939453,33.65999984741211
2011-04-27,66.48999786376953,111.88999938964844,1.5649000406265259,8.290694236755371,7.199999809265137,26.219999313354492,33.849998474121094
2011-04-28,65.48999786376953,113.12999725341797,1.5808000564575195,8.31067180633545,7.119999885559082,25.649999618530273,32.97999954223633
2011-05-02,65.5,113.88999938964844,1.583799958229065,8.394189834594727,7.019999980926514,25.709999084472656,33.310001373291016
2011-05-03,64.5999984741211,112.9800033569336,1.5800000429153442,8.474135398864746,6.920000076293945,25.700000762939453,32.29999923706055
2011-05-04,63.97999954223633,110.68000030517578,1.61080002784729,8.450151443481445,6.78000020980835,25.59000015258789,31.829999923706055
2011-05-05,62.5099983215332,108.77999877929688,1.611899971961975,8.334232330322266,6.449999809265137,25.190000534057617,30.799999237060547
2011-05-09,63.68000030517578,98.11000061035156,1.6083999872207642,8.80590534210205,6.809999942779541,23.892000198364258,31.030000686645508
2011-05-10,63.68000030517578,102.44000244140625,1.5987000465393066,9.391500473022461,6.860000133514404,24.239999771118164,31.520000457763672
2011-05-11,63.70000076293945,103.69000244140625,1.6159000396728516,8.5940523147583,7.179999828338623,24.600000381469727,30.90999984741211
2011-05-12,62.5,98.58999633789062,1.6145999431610107,8.4441556930542,6.96999979019165,24.600000381469727,29.950000762939453
2011-05-16,62.400001525878906,99.36000061035156,1.6296000480651855,8.37820053100586,7.260000228881836,24.600000381469727,29.510000228881836
2011-05-17,62.09000015258789,96.9800033569336,1.6296000480651855,8.372204780578613,7.25,24.600000381469727,29.350000381469727
2011-05-18,62.79999923706055,97.56999969482422,1.6058000326156616,8.462142944335938,7.329999923706055,24.600000381469727,30.190000534057617
2011-05-19,62.790000915527344,99.76000213623047,1.6124000549316406,8.394189834594727,6.96999979019165,24.25,30.600000381469727
2011-05-23,60.900001525878906,99.68000030517578,1.628999948501587,8.228304862976074,6.440000057220459,23.5,29.610000610351562
2011-05-24,61.79999923706055,97.54000091552734,1.61899995803833,8.346222877502441,6.380000114440918,23.860000610351562,30.719999313354492
2011-05-25,62.400001525878906,99.2699966430664,1.623900055885315,8.164348602294922,6.449999809265137,23.829999923706055,30.440000534057617
2011-05-26,62.720001220703125,101.23999786376953,1.61080002784729,8.294259071350098,6.610000133514404,24.0,30.610000610351562
2011-05-31,63.61000061035156,100.69000244140625,1.5750000476837158,8.184334754943848,7.110000133514404,24.299999237060547,32.29999923706055
2011-06-01,63.58000183105469,102.68000030517578,1.5789999961853027,8.10838794708252,7.110000133514404,24.0,31.8799991607666
2011-06-02,62.900001525878906,99.79000091552734,1.5703999996185303,8.10838794708252,7.110000133514404,24.06999969482422,31.6299991607666
2011-06-06,63.58000183105469,100.41999816894531,1.5499999523162842,8.31424617767334,7.110000133514404,23.8700008392334,31.610000610351562
2011-06-07,62.189998626708984,98.81999969482422,1.5757999420166016,8.23430061340332,6.949999809265137,23.360000610351562,31.559999465942383
2011-06-08,62.13999938964844,99.58000183105469,1.5740000009536743,8.198326110839844,6.75,22.950000762939453,31.149999618530273
2011-06-09,62.150001525878906,100.83000183105469,1.5800000429153442,8.354217529296875,6.789999961853027,23.239999771118164,31.020000457763672
2011-06-13,61.869998931884766,98.7699966430664,1.5889999866485596,8.268277168273926,6.789999961853027,23.770000457763672,30.920000076293945
2011-06-14,61.7400016784668,97.08999633789062,1.5765000581741333,8.226305961608887,6.78000020980835,23.420000076293945,30.709999084472656
2011-06-15,60.70000076293945,99.68000030517578,1.5951999425888062,8.294259071350098,6.78000020980835,23.290000915527344,30.09000015258789
2011-06-16,60.95000076293945,95.29000091552734,1.5973999500274658,8.376202583312988,6.510000228881836,23.290000915527344,29.899999618530273
2011-06-20,59.849998474121094,92.80000305175781,1.5886000394821167,8.194329261779785,6.519999980926514,23.200000762939453,29.780000686645508
2011-06-21,60.54999923706055,93.48999786376953,1.5836999416351318,8.35821533203125,6.559999942779541,23.200000762939453,30.579999923706055
2011-06-22,60.5,93.76000213623047,1.586400032043457,8.402185440063477,6.670000076293945,23.200000762939453,30.56999969482422
2011-06-27,60.290000915527344,91.16000366210938,1.5889999866485596,8.440157890319824,6.53000020980835,23.0,30.549999237060547
2011-06-28,60.70000076293945,90.70999908447266,1.5733000040054321,8.334232330322266,6.599999904632568,23.170000076293945,30.850000381469727
2011-06-29,61.54999923706055,93.37000274658203,1.562600016593933,8.534092903137207,6.769999980926514,23.5,31.40999984741211
2011-06-30,61.84000015258789,95.08000183105469,1.5537999868392944,8.687987327575684,6.949999809265137,23.59000015258789,31.790000915527344
2011-07-05,62.599998474121094,94.9800033569336,1.5602999925613403,8.62203311920166,7.190000057220459,23.799999237060547,33.33000183105469
2011-07-06,62.150001525878906,97.0,1.5644999742507935,8.588055610656738,7.190000057220459,23.450000762939453,32.880001068115234
2011-07-07,62.5,97.04000091552734,1.548200011253357,8.73795223236084,7.190000057220459,23.700000762939453,33.29999923706055
2011-07-11,60.099998474121094,96.0999984741211,1.5719000101089478,8.508111000061035,6.75,23.200000762939453,32.52000045776367
2011-07-12,59.970001220703125,95.08999633789062,1.5744999647140503,8.194329261779785,6.710000038146973,23.020000457763672,32.150001525878906
2011-07-13,59.099998474121094,96.72000122070312,1.5687999725341797,8.308250427246094,6.599999904632568,23.290000915527344,32.7599983215332
2011-07-14,59.81999969482422,97.58999633789062,1.5714999437332153,8.294259071350098,6.889999866485596,23.270000457763672,32.93000030517578
2011-07-18,58.720001220703125,97.37000274658203,1.5694999694824219,7.994466781616211,7.090000152587891,22.809999465942383,32.09000015258789
2011-07-19,58.5,96.16000366210938,1.565000057220459,8.152358055114746,6.78000020980835,22.8700008392334,32.68000030517578
2011-07-20,58.88999938964844,98.11000061035156,1.5628999471664429,8.214315414428711,6.789999961853027,22.75,32.810001373291016
