Date,Open
2010-06-30,75.45999908447266
2010-07-01,75.37000274658203
2010-07-02,72.66999816894531
2010-07-06,72.05999755859375
2010-07-07,72.06999969482422
2010-07-08,74.8499984741211
2010-07-09,75.8499984741211
2010-07-12,76.30000305175781
2010-07-13,75.05999755859375
2010-07-14,77.12999725341797
2010-07-15,76.76000213623047
2010-07-16,76.81999969482422
2010-07-19,75.72000122070312
2010-07-20,76.4000015258789
2010-07-21,77.8499984741211
2010-07-22,76.43000030517578
2010-07-23,79.2699966430664
2010-07-26,78.9800033569336
2010-07-27,78.91999816894531
2010-07-28,77.08000183105469
2010-07-29,76.88999938964844
2010-07-30,78.25
2010-08-02,78.94999694824219
2010-08-03,81.41000366210938
2010-08-04,82.41999816894531
2010-08-05,82.44000244140625
2010-08-06,82.12000274658203
2010-08-09,80.91000366210938
2010-08-10,81.44000244140625
2010-08-11,80.22000122070312
2010-08-12,77.30999755859375
2010-08-13,75.75
2010-08-16,75.5999984741211
2010-08-17,75.05999755859375
2010-08-18,75.44999694824219
2010-08-19,75.2699966430664
2010-08-20,74.44999694824219
2010-08-23,73.9000015258789
2010-08-24,72.94999694824219
2010-08-25,71.47000122070312
2010-08-26,72.81999969482422
2010-08-27,73.18000030517578
2010-08-30,75.5
2010-08-31,74.06999969482422
2010-09-01,71.69999694824219
2010-09-02,73.91000366210938
2010-09-03,74.93000030517578
2010-09-07,74.30000305175781
2010-09-08,73.91000366210938
2010-09-09,74.91999816894531
2010-09-10,74.4000015258789
2010-09-13,76.36000061035156
2010-09-14,77.16999816894531
2010-09-15,76.63999938964844
2010-09-16,75.76000213623047
2010-09-17,74.47000122070312
2010-09-20,73.58999633789062
2010-09-21,74.56999969482422
2010-09-22,74.79000091552734
2010-09-23,74.83999633789062
2010-09-24,74.94999694824219
2010-09-27,76.47000122070312
2010-09-28,76.2300033569336
2010-09-29,76.19999694824219
2010-09-30,77.91000366210938
2010-10-01,79.83999633789062
2010-10-04,81.68000030517578
2010-10-05,81.37000274658203
2010-10-06,82.5999984741211
2010-10-07,83.2699966430664
2010-10-08,81.43000030517578
2010-10-11,82.94999694824219
2010-10-12,81.94000244140625
2010-10-13,81.72000122070312
2010-10-14,83.2300033569336
2010-10-15,82.7699966430664
2010-10-18,81.37999725341797
2010-10-19,82.94999694824219
2010-10-20,79.4800033569336
2010-10-21,82.55000305175781
2010-10-22,80.7300033569336
2010-10-25,82.01000213623047
2010-10-26,82.47000122070312
2010-10-27,82.4800033569336
2010-10-28,81.98999786376953
2010-10-29,81.91999816894531
2010-11-01,81.44999694824219
2010-11-02,82.87999725341797
2010-11-03,84.37000274658203
2010-11-04,85.08999633789062
2010-11-05,86.5999984741211
2010-11-08,87.38999938964844
2010-11-09,86.75
2010-11-10,86.44999694824219
2010-11-11,87.8499984741211
