,ibova_0,ibova_1,ibova_2,ibova_3,ibova_4,ibova_5,oil_0,oil_1,oil_2,oil_3,oil_4,oil_5,usd_0,usd_1,usd_2,usd_3,usd_4,usd_5
0,1.8524526693024486,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,1.8524526693024486,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,1.8524526693024486,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336
1,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,5.7312181448911454,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805
2,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,5.678287000565557,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375
3,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,6.704553547266032,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791
4,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,4.870696103888547,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642
5,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.135128218097336,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951
6,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,5.9760956175298805,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603
7,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,10.15999755859375,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893
8,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,8.056570268929791,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734
9,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,9.347763736836642,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082
10,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,7.881305707329951,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508
11,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,5.591906756910603,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523
12,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,3.2053261631045893,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093
13,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,0.8671834257012734,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558
14,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-1.3615757135475082,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477
15,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-0.9526648715918508,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144
16,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-0.5563951076421523,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127
17,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-2.381988999266093,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738
18,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-1.5588199391084558,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263
19,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.9636819210618477,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357
20,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,-5.619643444853144,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085
21,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-4.410676830489127,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327
22,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-2.775691570543738,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033
23,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,-1.960788826424263,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112
24,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,-2.37729370385357,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081
25,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,-1.5267175572519085,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792
26,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,0.09073822845982327,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243
27,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,-2.321079571260033,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735
28,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,-1.4640025712449112,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575
29,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,0.3313271319992081,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919
30,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,5.59385727341792,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675
31,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787,3.1635730336708243,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787
32,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787,3.57958632064119,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787,3.57958632064119,3.8117183255928735,2.5692279522235575,5.844463678748919,4.651162790697675,1.873391476102787,3.57958632064119
