,ibova_0,ibova_1,ibova_2,ibova_3,ibova_4,ibova_5,oil_0,oil_1,oil_2,oil_3,oil_4,oil_5,usd_0,usd_1,usd_2,usd_3,usd_4,usd_5,petr_0,petr_1,petr_2,petr_3,petr_4,petr_5,vale_0,vale_1,vale_2,vale_3,vale_4,vale_5
0,0.5248624194590784,-2.493717002084592,2.0629782812843414,0.6342805125143154,1.2557022108529243,-0.1498530287602543,1.882292004855541,-0.208174495644684,-1.6949122276997062,-1.458886374061063,-2.1534302274617105,-1.2104584801747904,1.5263052355148097,0.6711409395973155,0.4000040799999927,-3.107574880356176,0.7675405250292929,0.1088164358762601,-0.3982643253243296,0.2908030510038361,-0.4349432379397902,-2.4390247063315287,-2.1641789046558184,0.4958088231162592,0.4216198135166326,-2.50000256059152,-0.1761600112267793,0.0,-1.372550509803925,-0.2584514353165599
1,-2.493717002084592,2.0629782812843414,0.6342805125143154,1.2557022108529243,-0.1498530287602543,-1.9567852538818236,-0.208174495644684,-1.6949122276997062,-1.458886374061063,-2.1534302274617105,-1.2104584801747904,-1.141741963587,0.6711409395973155,0.4000040799999927,-3.107574880356176,0.7675405250292929,0.1088164358762601,-2.880428211661016,0.2908030510038361,-0.4349432379397902,-2.4390247063315287,-2.1641789046558184,0.4958088231162592,0.1517988972416058,-2.50000256059152,-0.1761600112267793,0.0,-1.372550509803925,-0.2584514353165599,0.4185826343632877
2,2.0629782812843414,0.6342805125143154,1.2557022108529243,-0.1498530287602543,-1.9567852538818236,1.332522175994976,-1.6949122276997062,-1.458886374061063,-2.1534302274617105,-1.2104584801747904,-1.141741963587,-1.4084459780002705,0.4000040799999927,-3.107574880356176,0.7675405250292929,0.1088164358762601,-2.880428211661016,-1.482939493806974,-0.4349432379397902,-2.4390247063315287,-2.1641789046558184,0.4958088231162592,0.1517988972416058,-0.3410388483529313,-0.1761600112267793,0.0,-1.372550509803925,-0.2584514353165599,0.4185826343632877,-2.2628014406272814
3,0.6342805125143154,1.2557022108529243,-0.1498530287602543,-1.9567852538818236,1.332522175994976,-2.912752977631452,-1.458886374061063,-2.1534302274617105,-1.2104584801747904,-1.141741963587,-1.4084459780002705,-1.94285978334378,-3.107574880356176,0.7675405250292929,0.1088164358762601,-2.880428211661016,-1.482939493806974,-0.5964188738626995,-2.4390247063315287,-2.1641789046558184,0.4958088231162592,0.1517988972416058,-0.3410388483529313,0.266165787159168,0.0,-1.372550509803925,-0.2584514353165599,0.4185826343632877,-2.2628014406272814,-2.112105776841227
4,1.2557022108529243,-0.1498530287602543,-1.9567852538818236,1.332522175994976,-2.912752977631452,-1.1998563762941097,-2.1534302274617105,-1.2104584801747904,-1.141741963587,-1.4084459780002705,-1.94285978334378,-1.806531948696866,0.7675405250292929,0.1088164358762601,-2.880428211661016,-1.482939493806974,-0.5964188738626995,-2.285712114285709,-2.1641789046558184,0.4958088231162592,0.1517988972416058,-0.3410388483529313,0.266165787159168,-2.161553211387768,-1.372550509803925,-0.2584514353165599,0.4185826343632877,-2.2628014406272814,-2.112105776841227,-3.3195067733853683
5,-0.1498530287602543,-1.9567852538818236,1.332522175994976,-2.912752977631452,-1.1998563762941097,0.758134041328905,-1.2104584801747904,-1.141741963587,-1.4084459780002705,-1.94285978334378,-1.806531948696866,0.8902107670731357,0.1088164358762601,-2.880428211661016,-1.482939493806974,-0.5964188738626995,-2.285712114285709,2.1637364139052617,0.4958088231162592,0.1517988972416058,-0.3410388483529313,0.266165787159168,-2.161553211387768,0.3875983835106535,-0.2584514353165599,0.4185826343632877,-2.2628014406272814,-2.112105776841227,-3.3195067733853683,-0.3004278854003143
6,-1.9567852538818236,1.332522175994976,-2.912752977631452,-1.1998563762941097,0.758134041328905,-0.3386434225027552,-1.141741963587,-1.4084459780002705,-1.94285978334378,-1.806531948696866,0.8902107670731357,0.0,-2.880428211661016,-1.482939493806974,-0.5964188738626995,-2.285712114285709,2.1637364139052617,0.372069447903138,0.1517988972416058,-0.3410388483529313,0.266165787159168,-2.161553211387768,0.3875983835106535,-1.7760582886062612,0.4185826343632877,-2.2628014406272814,-2.112105776841227,-3.3195067733853683,-0.3004278854003143,-1.3129587216513567
7,1.332522175994976,-2.912752977631452,-1.1998563762941097,0.758134041328905,-0.3386434225027552,-0.2463004664629242,-1.4084459780002705,-1.94285978334378,-1.806531948696866,0.8902107670731357,0.0,3.47058611842838,-1.482939493806974,-0.5964188738626995,-2.285712114285709,2.1637364139052617,0.372069447903138,5.503280088566196,-0.3410388483529313,0.266165787159168,-2.161553211387768,0.3875983835106535,-1.7760582886062612,2.5943389789701468,-2.2628014406272814,-2.112105776841227,-3.3195067733853683,-0.3004278854003143,-1.3129587216513567,3.162488153513771
8,-2.912752977631452,-1.1998563762941097,0.758134041328905,-0.3386434225027552,-0.2463004664629242,1.9974402128452944,-1.94285978334378,-1.806531948696866,0.8902107670731357,0.0,3.47058611842838,-0.596929239159441,-0.5964188738626995,-2.285712114285709,2.1637364139052617,0.372069447903138,5.503280088566196,-0.0270224864864895,0.266165787159168,-2.161553211387768,0.3875983835106535,-1.7760582886062612,2.5943389789701468,0.7662791459315578,-2.112105776841227,-3.3195067733853683,-0.3004278854003143,-1.3129587216513567,3.162488153513771,-1.2684957497686349
9,-1.1998563762941097,0.758134041328905,-0.3386434225027552,-0.2463004664629242,1.9974402128452944,-1.187641415289154,-1.806531948696866,0.8902107670731357,0.0,3.47058611842838,-0.596929239159441,-3.374318828989578,-2.285712114285709,2.1637364139052617,0.372069447903138,5.503280088566196,-0.0270224864864895,-2.6764034469759963,-2.161553211387768,0.3875983835106535,-1.7760582886062612,2.5943389789701468,0.7662791459315578,-1.4448637679884475,-3.3195067733853683,-0.3004278854003143,-1.3129587216513567,3.162488153513771,-1.2684957497686349,-3.3190561130089464
