,ibova_0,ibova_1,ibova_2,ibova_3,ibova_4,ibova_5,oil_0,oil_1,oil_2,oil_3,oil_4,oil_5,usd_0,usd_1,usd_2,usd_3,usd_4,usd_5,petr_0,petr_1,petr_2,petr_3,petr_4,petr_5,vale_0,vale_1,vale_2,vale_3,vale_4,vale_5
0,-1.6733363454463306,0.4939689833429064,0.3266052648768698,-0.9212839377563644,1.9664859536717596,1.957561989463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7190338229536,0.4705897414427041,-0.5269321877830826,1.2065858917259615,5.408558613647994,0.5563855160190934,-1.4385883114150235,0.2245560686730525,0.8215059907827008,0.7407435555555621,1.0294072506489138,-2.6996856054641416,0.9172155569937768,-0.9316061478095472,1.3761520895759771,-1.5837120994655878,3.402297793103452
1,0.4939689833429064,0.3266052648768698,-0.9212839377563644,1.9664859536717596,1.957561989463,0.3081444960652318,0.0,0.0,0.0,0.0,0.0,5.09677470807732,2.7190338229536,0.4705897414427041,-0.5269321877830826,1.2065858917259615,5.408558613647994,2.95171665932648,-1.4385883114150235,0.2245560686730525,0.8215059907827008,0.7407435555555621,1.0294072506489138,0.5094661657334146,0.9172155569937768,-0.9316061478095472,1.3761520895759771,-1.5837120994655878,3.402297793103452,-0.3557133206675848
2,0.3266052648768698,-0.9212839377563644,1.9664859536717596,1.957561989463,0.3081444960652318,-0.8081667375584858,0.0,0.0,0.0,0.0,5.09677470807732,-0.920811052919878,0.4705897414427041,-0.5269321877830826,1.2065858917259615,5.408558613647994,2.95171665932648,0.0803868031416507,0.2245560686730525,0.8215059907827008,0.7407435555555621,1.0294072506489138,0.5094661657334146,-0.7965286506486592,-0.9316061478095472,1.3761520895759771,-1.5837120994655878,3.402297793103452,-0.3557133206675848,-0.4685387805722291
3,-0.9212839377563644,1.9664859536717596,1.957561989463,0.3081444960652318,-0.8081667375584858,1.1466869957435994,0.0,0.0,0.0,5.09677470807732,-0.920811052919878,-9.26270274959665,-0.5269321877830826,1.2065858917259615,5.408558613647994,2.95171665932648,0.0803868031416507,-0.696118605464332,0.8215059907827008,0.7407435555555621,1.0294072506489138,0.5094661657334146,-0.7965286506486592,-1.277373667350441,1.3761520895759771,-1.5837120994655878,3.402297793103452,-0.3557133206675848,-0.4685387805722291,-0.5828337512770938
4,1.9664859536717596,1.957561989463,0.3081444960652318,-0.8081667375584858,1.1466869957435994,-0.3203215777407907,0.0,0.0,5.09677470807732,-0.920811052919878,-9.26270274959665,-0.1365728690312886,1.2065858917259615,5.408558613647994,2.95171665932648,0.0803868031416507,-0.696118605464332,-0.404415211004164,0.7407435555555621,1.0294072506489138,0.5094661657334146,-0.7965286506486592,-1.277373667350441,0.9242144437117552,-1.5837120994655878,3.402297793103452,-0.3557133206675848,-0.4685387805722291,-0.5828337512770938,-0.5862420044408202
5,1.957561989463,0.3081444960652318,-0.8081667375584858,1.1466869957435994,-0.3203215777407907,0.007876248385369,0.0,5.09677470807732,-0.920811052919878,-9.26270274959665,-0.1365728690312886,0.5128255508433833,5.408558613647994,2.95171665932648,0.0803868031416507,-0.696118605464332,-0.404415211004164,0.0270675186606078,1.0294072506489138,0.5094661657334146,-0.7965286506486592,-1.277373667350441,0.9242144437117552,-0.9523748250477884,3.402297793103452,-0.3557133206675848,-0.4685387805722291,-0.5828337512770938,-0.5862420044408202,-1.3381722567311027
6,0.3081444960652318,-0.8081667375584858,1.1466869957435994,-0.3203215777407907,0.007876248385369,-1.7893427000803317,5.09677470807732,-0.920811052919878,-9.26270274959665,-0.1365728690312886,0.5128255508433833,-1.394556214604762,2.95171665932648,0.0803868031416507,-0.696118605464332,-0.404415211004164,0.0270675186606078,-1.488500515269397,0.5094661657334146,-0.7965286506486592,-1.277373667350441,0.9242144437117552,-0.9523748250477884,-0.7026646950276796,-0.3557133206675848,-0.4685387805722291,-0.5828337512770938,-0.5862420044408202,-1.3381722567311027,-0.6896534252873522
7,-0.8081667375584858,1.1466869957435994,-0.3203215777407907,0.007876248385369,-1.7893427000803317,1.5059902808294976,-0.920811052919878,-9.26270274959665,-0.1365728690312886,0.5128255508433833,-1.394556214604762,1.1383254334663953,0.0803868031416507,-0.696118605464332,-0.404415211004164,0.0270675186606078,-1.488500515269397,0.714286538272962,-0.7965286506486592,-1.277373667350441,0.9242144437117552,-0.9523748250477884,-0.7026646950276796,-0.2979512806993946,-0.4685387805722291,-0.5828337512770938,-0.5862420044408202,-1.3381722567311027,-0.6896534252873522,1.7129580022720263
8,1.1466869957435994,-0.3203215777407907,0.007876248385369,-1.7893427000803317,1.5059902808294976,1.8612735029230527,-9.26270274959665,-0.1365728690312886,0.5128255508433833,-1.394556214604762,1.1383254334663953,3.1377868275997125,-0.696118605464332,-0.404415211004164,0.0270675186606078,-1.488500515269397,0.714286538272962,2.15493620665949,-1.277373667350441,0.9242144437117552,-0.9523748250477884,-0.7026646950276796,-0.2979512806993946,3.9596542464908135,-0.5828337512770938,-0.5862420044408202,-1.3381722567311027,-0.6896534252873522,1.7129580022720263,6.986799694399543
9,-0.3203215777407907,0.007876248385369,-1.7893427000803317,1.5059902808294976,1.8612735029230527,0.055841657876776,-0.1365728690312886,0.5128255508433833,-1.394556214604762,1.1383254334663953,3.1377868275997125,-0.462961522120445,-0.404415211004164,0.0270675186606078,-1.488500515269397,0.714286538272962,2.15493620665949,0.0801077564829175,0.9242144437117552,-0.9523748250477884,-0.7026646950276796,-0.2979512806993946,3.9596542464908135,0.0359332735492254,-0.5862420044408202,-1.3381722567311027,-0.6896534252873522,1.7129580022720263,6.986799694399543,1.1699703672739905
10,0.007876248385369,-1.7893427000803317,1.5059902808294976,1.8612735029230527,0.055841657876776,1.9285625697631157,0.5128255508433833,-1.394556214604762,1.1383254334663953,3.1377868275997125,-0.462961522120445,1.661130887094351,0.0270675186606078,-1.488500515269397,0.714286538272962,2.15493620665949,0.0801077564829175,1.894347500333265,-0.9523748250477884,-0.7026646950276796,-0.2979512806993946,3.9596542464908135,0.0359332735492254,0.5387917356027712,-1.3381722567311027,-0.6896534252873522,1.7129580022720263,6.986799694399543,1.1699703672739905,0.904121735940978
11,-1.7893427000803317,1.5059902808294976,1.8612735029230527,0.055841657876776,1.9285625697631157,0.8730303583378962,-1.394556214604762,1.1383254334663953,3.1377868275997125,-0.462961522120445,1.661130887094351,0.816989728180584,-1.488500515269397,0.714286538272962,2.15493620665949,0.0801077564829175,1.894347500333265,0.942655380725226,-0.7026646950276796,-0.2979512806993946,3.9596542464908135,0.0359332735492254,0.5387917356027712,-0.7145368047282412,-0.6896534252873522,1.7129580022720263,6.986799694399543,1.1699703672739905,0.904121735940978,0.5000997116030994
12,1.5059902808294976,1.8612735029230527,0.055841657876776,1.9285625697631157,0.8730303583378962,0.1914900033171496,1.1383254334663953,3.1377868275997125,-0.462961522120445,1.661130887094351,0.816989728180584,0.3889827339858944,0.714286538272962,2.15493620665949,0.0801077564829175,1.894347500333265,0.942655380725226,0.6485016171030066,-0.2979512806993946,3.9596542464908135,0.0359332735492254,0.5387917356027712,-0.7145368047282412,0.7556641707372759,1.7129580022720263,6.986799694399543,1.1699703672739905,0.904121735940978,0.5000997116030994,0.7671551597116214
13,1.8612735029230527,0.055841657876776,1.9285625697631157,0.8730303583378962,0.1914900033171496,0.3325858929404505,3.1377868275997125,-0.462961522120445,1.661130887094351,0.816989728180584,0.3889827339858944,0.2260244758307774,2.15493620665949,0.0801077564829175,1.894347500333265,0.942655380725226,0.6485016171030066,-0.7731942803510923,3.9596542464908135,0.0359332735492254,0.5387917356027712,-0.7145368047282412,0.7556641707372759,-0.1785687142857079,6.986799694399543,1.1699703672739905,0.904121735940978,0.5000997116030994,0.7671551597116214,-1.5637826006705244
14,0.055841657876776,1.9285625697631157,0.8730303583378962,0.1914900033171496,0.3325858929404505,0.1889905504724763,-0.462961522120445,1.661130887094351,0.816989728180584,0.3889827339858944,0.2260244758307774,3.4149442502980034,0.0801077564829175,1.894347500333265,0.942655380725226,0.6485016171030066,-0.7731942803510923,2.831166231347893,0.0359332735492254,0.5387917356027712,-0.7145368047282412,0.7556641707372759,-0.1785687142857079,-0.3935621002108343,1.1699703672739905,0.904121735940978,0.5000997116030994,0.7671551597116214,-1.5637826006705244,2.4247488427317623
15,1.9285625697631157,0.8730303583378962,0.1914900033171496,0.3325858929404505,0.1889905504724763,0.2320498233427151,1.661130887094351,0.816989728180584,0.3889827339858944,0.2260244758307774,3.4149442502980034,-0.6853621550614537,1.894347500333265,0.942655380725226,0.6485016171030066,-0.7731942803510923,2.831166231347893,-1.363975892466334,0.5387917356027712,-0.7145368047282412,0.7556641707372759,-0.1785687142857079,-0.3935621002108343,-0.6465527982405676,0.904121735940978,0.5000997116030994,0.7671551597116214,-1.5637826006705244,2.4247488427317623,-1.7346907551020463
16,0.8730303583378962,0.1914900033171496,0.3325858929404505,0.1889905504724763,0.2320498233427151,0.8558498006004391,0.816989728180584,0.3889827339858944,0.2260244758307774,3.4149442502980034,-0.6853621550614537,1.944806518176211,0.942655380725226,0.6485016171030066,-0.7731942803510923,2.831166231347893,-1.363975892466334,1.4084531201448918,-0.7145368047282412,0.7556641707372759,-0.1785687142857079,-0.3935621002108343,-0.6465527982405676,1.120750042231111,0.5000997116030994,0.7671551597116214,-1.5637826006705244,2.4247488427317623,-1.7346907551020463,1.7653134849235856
17,0.1914900033171496,0.3325858929404505,0.1889905504724763,0.2320498233427151,0.8558498006004391,1.4705882352941178,0.3889827339858944,0.2260244758307774,3.4149442502980034,-0.6853621550614537,1.944806518176211,-1.046161300752993,0.6485016171030066,-0.7731942803510923,2.831166231347893,-1.363975892466334,1.4084531201448918,-1.540408230057058,0.7556641707372759,-0.1785687142857079,-0.3935621002108343,-0.6465527982405676,1.120750042231111,1.5373626049617537,0.7671551597116214,-1.5637826006705244,2.4247488427317623,-1.7346907551020463,1.7653134849235856,2.9591852244898
