,ibova_0,ibova_1,ibova_2,ibova_3,ibova_4,ibova_5,oil_0,oil_1,oil_2,oil_3,oil_4,oil_5,usd_0,usd_1,usd_2,usd_3,usd_4,usd_5
20,-2.215578491438111,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,-2.215578491438111,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,-2.215578491438111,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365
21,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,-1.1149031025174674,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017
22,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,-0.35510984469763157,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133
23,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,0.30132334639291286,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681
24,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,0.7548028248257708,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586
25,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,1.5620930030004365,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823
26,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,2.1768072598900017,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783
27,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,2.357224895525133,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061
28,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,2.962789696619681,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154
29,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.4543675472149586,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584
30,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.6912983357831823,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384
31,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.3411737746794783,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939
32,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.422121702279061,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528
33,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.4487472376320154,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157
34,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.7987145067749584,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873
35,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.6134064881968384,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874
36,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.582184011023939,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525
37,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,3.738542516729528,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736
38,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,3.7939985703952157,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463
39,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,3.849982294591873,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513
40,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,3.8754424197208874,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388
41,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,3.7904893348129525,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437
42,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,3.395771503476736,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953
43,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,2.8512345511923463,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848
44,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,1.9377416049073513,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237
45,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,1.5468861076503388,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033
46,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,1.1397490812239437,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679
47,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,0.8923029438963953,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664
48,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,0.5125480492915848,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542
49,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,0.24028385969775237,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085
50,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,0.1041085156285033,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882
51,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,0.2919919340781679,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683
52,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.6565621251428664,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226
53,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,1.0324395759303542,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465
54,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,1.6448757939406085,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823
55,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,1.604849725165882,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805
56,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,1.3957593524046683,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361
57,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,1.0472905495478226,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295
58,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,0.8341757554039465,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895
59,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,0.43090376260924823,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334
60,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,0.1139740745800805,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163
61,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-0.711526752680361,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066
62,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-1.6752736421229295,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893
63,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.3881763712643895,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465
64,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-3.204152493201334,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603
65,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-3.4757496305809163,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081
66,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-3.4681647146943066,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189
67,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-3.168697757597893,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631
68,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-3.1221195436110465,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117
69,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-2.909625475273603,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378
70,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-2.86319929024081,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754
71,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-2.29148333946189,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738
72,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-1.7700127343950631,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994
73,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-1.2825892896592117,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875
74,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.5684229979344378,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157
75,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-0.14438834367922754,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545
76,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-0.018996849947282738,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866
77,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-0.32563572790987994,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222
78,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-0.5293275187847875,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153
79,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-0.6614114173203157,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476
80,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506,-0.9170977246422545,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506
81,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506,-1.3093660112396421,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506,-1.3093660112396421,-1.1579760902601866,-1.0547768419146222,-1.0824677094005153,-1.3977422185551476,-1.4897683685835506,-1.3093660112396421
