,ibova_0,ibova_1,ibova_2,ibova_3,ibova_4,ibova_5,oil_0,oil_1,oil_2,oil_3,oil_4,oil_5,usd_0,usd_1,usd_2,usd_3,usd_4,usd_5,abev_0,abev_1,abev_2,abev_3,abev_4,abev_5,jbs_0,jbs_1,jbs_2,jbs_3,jbs_4,jbs_5,petr_0,petr_1,petr_2,petr_3,petr_4,petr_5,vale_0,vale_1,vale_2,vale_3,vale_4,vale_5
284,-0.3958229552557294,-0.0162759724458776,0.1261564740179807,0.0433539298007101,-0.2004256789446206,-0.1533343166291949,0.661255100588028,0.4003043613537469,0.1752562305904234,0.2113975507720555,0.2647811471729653,0.2423166905896602,0.6491652447296226,0.224531614765938,0.0890745211249722,0.2813722233557205,0.1205970620617713,0.3130283133699968,-0.6982726563242121,-0.4229667122988955,-0.3769783324020738,-0.4423599250751258,-0.3854396272183137,-0.3869310126711455,-0.5978741847626118,-0.0222771862588204,0.1559718632500253,0.0,-0.2447166495687669,-0.3345229626496955,-0.4086901617704515,0.3347726400273389,0.5865892553966344,0.6259697593756809,0.2445762891637997,0.3288431327542918,-0.4405955045528666,-0.2212726697119816,0.2064689937632602,-0.1221000056919242,-0.1604523517446103,-0.2142800434741755
285,-0.0162759724458776,0.1261564740179807,0.0433539298007101,-0.2004256789446206,-0.1533343166291949,-0.3383976840782491,0.4003043613537469,0.1752562305904234,0.2113975507720555,0.2647811471729653,0.2423166905896602,0.0,0.224531614765938,0.0890745211249722,0.2813722233557205,0.1205970620617713,0.3130283133699968,-0.0031479543024074,-0.4229667122988955,-0.3769783324020738,-0.4423599250751258,-0.3854396272183137,-0.3869310126711455,-0.5287006685248765,-0.0222771862588204,0.1559718632500253,0.0,-0.2447166495687669,-0.3345229626496955,-0.4251511725317906,0.3347726400273389,0.5865892553966344,0.6259697593756809,0.2445762891637997,0.3288431327542918,-0.0687254537006318,-0.2212726697119816,0.2064689937632602,-0.1221000056919242,-0.1604523517446103,-0.2142800434741755,-0.3144411736579168
286,0.1261564740179807,0.0433539298007101,-0.2004256789446206,-0.1533343166291949,-0.3383976840782491,-0.0900009073125059,0.1752562305904234,0.2113975507720555,0.2647811471729653,0.2423166905896602,0.0,0.0376351070137893,0.0890745211249722,0.2813722233557205,0.1205970620617713,0.3130283133699968,-0.0031479543024074,0.1464681773013314,-0.3769783324020738,-0.4423599250751258,-0.3854396272183137,-0.3869310126711455,-0.5287006685248765,-0.4555809551474026,0.1559718632500253,0.0,-0.2447166495687669,-0.3345229626496955,-0.4251511725317906,0.1123599803834428,0.5865892553966344,0.6259697593756809,0.2445762891637997,0.3288431327542918,-0.0687254537006318,0.5290165616345215,0.2064689937632602,-0.1221000056919242,-0.1604523517446103,-0.2142800434741755,-0.3144411736579168,0.0461612704937533
287,0.0433539298007101,-0.2004256789446206,-0.1533343166291949,-0.3383976840782491,-0.0900009073125059,0.0054596087202549,0.2113975507720555,0.2647811471729653,0.2423166905896602,0.0,0.0376351070137893,0.0,0.2813722233557205,0.1205970620617713,0.3130283133699968,-0.0031479543024074,0.1464681773013314,-0.04423883215017,-0.4423599250751258,-0.3854396272183137,-0.3869310126711455,-0.5287006685248765,-0.4555809551474026,-0.2778687135979665,0.0,-0.2447166495687669,-0.3345229626496955,-0.4251511725317906,0.1123599803834428,0.3591466856108599,0.6259697593756809,0.2445762891637997,0.3288431327542918,-0.0687254537006318,0.5290165616345215,0.4104618700500071,-0.1221000056919242,-0.1604523517446103,-0.2142800434741755,-0.3144411736579168,0.0461612704937533,0.5459858759984053
288,-0.2004256789446206,-0.1533343166291949,-0.3383976840782491,-0.0900009073125059,0.0054596087202549,0.3411991070262921,0.2647811471729653,0.2423166905896602,0.0,0.0376351070137893,0.0,0.1837618674226656,0.1205970620617713,0.3130283133699968,-0.0031479543024074,0.1464681773013314,-0.04423883215017,-0.1204415093112461,-0.3854396272183137,-0.3869310126711455,-0.5287006685248765,-0.4555809551474026,-0.2778687135979665,0.1857619834992273,-0.2447166495687669,-0.3345229626496955,-0.4251511725317906,0.1123599803834428,0.3591466856108599,0.2236633988229875,0.2445762891637997,0.3288431327542918,-0.0687254537006318,0.5290165616345215,0.4104618700500071,0.5922127096472849,-0.1604523517446103,-0.2142800434741755,-0.3144411736579168,0.0461612704937533,0.5459858759984053,1.277246702954619
289,-0.1533343166291949,-0.3383976840782491,-0.0900009073125059,0.0054596087202549,0.3411991070262921,0.6324725566049889,0.2423166905896602,0.0,0.0376351070137893,0.0,0.1837618674226656,0.2469740736670699,0.3130283133699968,-0.0031479543024074,0.1464681773013314,-0.04423883215017,-0.1204415093112461,-0.1293029279247814,-0.3869310126711455,-0.5287006685248765,-0.4555809551474026,-0.2778687135979665,0.1857619834992273,0.4253698529215433,-0.3345229626496955,-0.4251511725317906,0.1123599803834428,0.3591466856108599,0.2236633988229875,0.6248599337386742,0.3288431327542918,-0.0687254537006318,0.5290165616345215,0.4104618700500071,0.5922127096472849,0.854434350543856,-0.2142800434741755,-0.3144411736579168,0.0461612704937533,0.5459858759984053,1.277246702954619,1.827518545137508
290,-0.3383976840782491,-0.0900009073125059,0.0054596087202549,0.3411991070262921,0.6324725566049889,0.197334504935095,0.0,0.0376351070137893,0.0,0.1837618674226656,0.2469740736670699,0.5201055525073689,-0.0031479543024074,0.1464681773013314,-0.04423883215017,-0.1204415093112461,-0.1293029279247814,0.038793238144943,-0.5287006685248765,-0.4555809551474026,-0.2778687135979665,0.1857619834992273,0.4253698529215433,0.0,-0.4251511725317906,0.1123599803834428,0.3591466856108599,0.2236633988229875,0.6248599337386742,0.0,-0.0687254537006318,0.5290165616345215,0.4104618700500071,0.5922127096472849,0.854434350543856,0.366773935894957,-0.3144411736579168,0.0461612704937533,0.5459858759984053,1.277246702954619,1.827518545137508,1.416493497287138
291,-0.0900009073125059,0.0054596087202549,0.3411991070262921,0.6324725566049889,0.197334504935095,0.2104351080749349,0.0376351070137893,0.0,0.1837618674226656,0.2469740736670699,0.5201055525073689,0.6120104144680271,0.1464681773013314,-0.04423883215017,-0.1204415093112461,-0.1293029279247814,0.038793238144943,-0.131115484850282,-0.4555809551474026,-0.2778687135979665,0.1857619834992273,0.4253698529215433,0.0,0.0434428046159979,0.1123599803834428,0.3591466856108599,0.2236633988229875,0.6248599337386742,0.0,0.2883125232879806,0.5290165616345215,0.4104618700500071,0.5922127096472849,0.854434350543856,0.366773935894957,0.4529307468119525,0.0461612704937533,0.5459858759984053,1.277246702954619,1.827518545137508,1.416493497287138,1.5429620443412988
292,0.0054596087202549,0.3411991070262921,0.6324725566049889,0.197334504935095,0.2104351080749349,0.4496010548052778,0.0,0.1837618674226656,0.2469740736670699,0.5201055525073689,0.6120104144680271,0.6382043958907362,-0.04423883215017,-0.1204415093112461,-0.1293029279247814,0.038793238144943,-0.131115484850282,-0.3392637429894962,-0.2778687135979665,0.1857619834992273,0.4253698529215433,0.0,0.0434428046159979,0.3473925556170517,0.3591466856108599,0.2236633988229875,0.6248599337386742,0.0,0.2883125232879806,0.7297654328106066,0.4104618700500071,0.5922127096472849,0.854434350543856,0.366773935894957,0.4529307468119525,0.8351689010605332,0.5459858759984053,1.277246702954619,1.827518545137508,1.416493497287138,1.5429620443412988,1.6707472768927665
293,0.3411991070262921,0.6324725566049889,0.197334504935095,0.2104351080749349,0.4496010548052778,0.5333552237172486,0.1837618674226656,0.2469740736670699,0.5201055525073689,0.6120104144680271,0.6382043958907362,0.4812798556962844,-0.1204415093112461,-0.1293029279247814,0.038793238144943,-0.131115484850282,-0.3392637429894962,-0.3499154375767042,0.1857619834992273,0.4253698529215433,0.0,0.0434428046159979,0.3473925556170517,0.0757295925817831,0.2236633988229875,0.6248599337386742,0.0,0.2883125232879806,0.7297654328106066,0.3073553143088786,0.5922127096472849,0.854434350543856,0.366773935894957,0.4529307468119525,0.8351689010605332,1.239837662534949,1.277246702954619,1.827518545137508,1.416493497287138,1.5429620443412988,1.6707472768927665,1.395381958820684
