Date,Open
2010-06-30,6.362857818603516
2010-07-01,6.264967918395996
2010-07-02,6.1530938148498535
2010-07-05,6.21302604675293
2010-07-06,6.1530938148498535
2010-07-07,6.25258207321167
2010-07-08,6.34767484664917
2010-07-12,6.194646835327148
2010-07-13,6.3209052085876465
2010-07-14,6.356864929199219
2010-07-15,6.315310955047607
2010-07-16,6.432779788970947
2010-07-19,6.452756881713867
2010-07-20,6.478328227996826
2010-07-21,6.531468868255615
2010-07-22,6.591801166534424
2010-07-23,6.619770050048828
2010-07-26,6.493112087249756
2010-07-27,6.4731340408325195
2010-07-28,6.493112087249756
2010-07-29,6.521480083465576
2010-07-30,6.513089179992676
2010-08-02,6.533067226409912
2010-08-03,6.559038162231445
2010-08-04,6.51269006729126
2010-08-05,6.467541217803955
2010-08-06,6.41839599609375
2010-08-09,6.385232925415039
2010-08-10,6.304923057556152
2010-08-11,6.261372089385986
2010-08-12,6.21302604675293
2010-08-13,6.3173089027404785
2010-08-16,6.332491874694824
2010-08-17,6.41480016708374
2010-08-18,6.444366931915283
2010-08-19,6.501102924346924
2010-08-20,6.592599868774414
2010-08-23,6.612177848815918
2010-08-24,6.466341972351074
2010-08-25,6.424788951873779
2010-08-26,6.3608598709106445
2010-08-27,6.393223762512207
2010-08-30,6.4727349281311035
2010-08-31,6.4727349281311035
2010-09-01,6.672511100769043
2010-09-02,6.672910213470459
2010-09-03,6.616972923278809
2010-09-06,6.6285600662231445
2010-09-08,6.652533054351807
2010-09-09,6.692488193511963
2010-09-10,6.632955074310303
2010-09-13,6.703676223754883
2010-09-14,6.717659950256348
2010-09-15,6.810754776000977
2010-09-16,6.954594135284424
2010-09-17,6.992550849914551
2010-09-20,6.9478020668029785
2010-09-21,7.072062015533447
2010-09-22,6.912240982055664
2010-09-23,6.952197074890137
2010-09-24,6.9322190284729
2010-09-27,6.812753200531006
2010-09-28,7.004538059234619
2010-09-29,6.992152214050293
2010-09-30,7.020120143890381
2010-10-01,7.008533000946045
2010-10-04,6.992152214050293
2010-10-05,7.2722368240356445
2010-10-06,7.3269758224487305
2010-10-07,7.293813228607178
2010-10-08,7.375321865081787
2010-10-11,7.49199104309082
2010-10-13,7.5914788246154785
2010-10-14,7.742908954620361
2010-10-15,7.791254997253418
2010-10-18,7.85478401184082
2010-10-19,7.830811023712158
2010-10-20,7.828413009643555
2010-10-21,7.830010890960693
2010-10-22,7.915915012359619
2010-10-25,8.04337215423584
2010-10-26,8.010608673095703
2010-10-27,7.791254997253418
2010-10-28,7.66140079498291
2010-10-29,7.631433963775635
2010-11-01,7.720533847808838
2010-11-03,7.899932861328125
2010-11-04,7.7904558181762695
2010-11-05,7.788059234619141
2010-11-08,7.910321235656738
2010-11-09,8.06894302368164
2010-11-10,7.788457870483398
2010-11-11,7.637826919555664
2010-11-12,7.626239776611328
2010-11-16,7.690967082977295
2010-11-17,7.742908954620361
2010-11-18,7.931097984313965
2010-11-19,8.094115257263184
2010-11-22,8.250340461730957
2010-11-23,8.350626945495605
2010-11-24,8.250340461730957
2010-11-25,8.209585189819336
2010-11-26,8.170828819274902
2010-11-29,8.19080638885498
2010-11-30,7.991429805755615
2010-12-01,7.991031169891357
2010-12-02,7.945481777191162
2010-12-03,7.973051071166992
2010-12-06,8.1029052734375
2010-12-07,8.118488311767578
