Date,Open
2010-06-30,24.920000076293945
2010-07-01,24.420000076293945
2010-07-02,25.030000686645508
2010-07-06,25.25
2010-07-07,24.549999237060547
2010-07-08,25.770000457763672
2010-07-09,25.520000457763672
2010-07-12,25.719999313354492
2010-07-13,25.549999237060547
2010-07-14,25.1299991607666
2010-07-15,25.229999542236328
2010-07-16,24.690000534057617
2010-07-19,24.6200008392334
2010-07-20,24.969999313354492
2010-07-21,27.1299991607666
2010-07-22,27.06999969482422
2010-07-23,27.209999084472656
2010-07-26,27.770000457763672
2010-07-27,27.8700008392334
2010-07-28,27.399999618530273
2010-07-29,28.079999923706055
2010-07-30,27.469999313354492
2010-08-02,28.5
2010-08-03,28.899999618530273
2010-08-04,29.110000610351562
2010-08-05,28.90999984741211
2010-08-06,28.950000762939453
2010-08-09,29.229999542236328
2010-08-10,28.649999618530273
2010-08-11,27.979999542236328
2010-08-12,27.06999969482422
2010-08-13,27.90999984741211
2010-08-16,27.979999542236328
2010-08-17,28.639999389648438
2010-08-18,28.829999923706055
2010-08-19,28.969999313354492
2010-08-20,28.540000915527344
2010-08-23,28.290000915527344
2010-08-24,26.6299991607666
2010-08-25,26.440000534057617
2010-08-26,26.709999084472656
2010-08-27,26.440000534057617
2010-08-30,26.90999984741211
2010-08-31,26.530000686645508
2010-09-01,27.469999313354492
2010-09-02,28.200000762939453
2010-09-03,28.850000381469727
2010-09-07,27.90999984741211
2010-09-08,27.670000076293945
2010-09-09,27.959999084472656
2010-09-10,27.68000030517578
2010-09-13,27.940000534057617
2010-09-14,28.18000030517578
2010-09-15,28.010000228881836
2010-09-16,27.989999771118164
2010-09-17,28.049999237060547
2010-09-20,27.90999984741211
2010-09-21,27.959999084472656
2010-09-22,28.799999237060547
2010-09-23,28.790000915527344
2010-09-24,29.770000457763672
2010-09-27,30.139999389648438
2010-09-28,30.610000610351562
2010-09-29,30.770000457763672
2010-09-30,31.229999542236328
2010-10-01,31.600000381469727
2010-10-04,31.469999313354492
2010-10-05,31.770000457763672
2010-10-06,32.36000061035156
2010-10-07,32.65999984741211
2010-10-08,32.119998931884766
2010-10-11,32.400001525878906
2010-10-12,32.310001373291016
2010-10-13,32.709999084472656
2010-10-14,32.849998474121094
2010-10-15,32.5
2010-10-18,32.22999954223633
2010-10-19,32.27000045776367
2010-10-20,32.029998779296875
2010-10-21,32.93000030517578
2010-10-22,32.279998779296875
2010-10-25,32.439998626708984
2010-10-26,32.119998931884766
2010-10-27,32.58000183105469
2010-10-28,32.43000030517578
2010-10-29,31.84000015258789
2010-11-01,32.060001373291016
