Date,Open
2010-06-30,26.959999084472656
2010-07-01,27.110000610351562
2010-07-02,26.719999313354492
2010-07-05,26.780000686645508
2010-07-06,27.0
2010-07-07,27.200000762939453
2010-07-08,27.479999542236328
2010-07-12,27.6200008392334
2010-07-13,27.399999618530273
2010-07-14,27.049999237060547
2010-07-15,27.299999237060547
2010-07-16,27.040000915527344
2010-07-19,26.850000381469727
2010-07-20,26.770000457763672
2010-07-21,27.829999923706055
2010-07-22,27.84000015258789
2010-07-23,27.989999771118164
2010-07-26,27.790000915527344
2010-07-27,28.0
2010-07-28,27.950000762939453
2010-07-29,27.84000015258789
2010-07-30,27.65999984741211
2010-08-02,27.969999313354492
2010-08-03,28.399999618530273
2010-08-04,29.360000610351562
2010-08-05,29.270000457763672
2010-08-06,29.200000762939453
2010-08-09,29.350000381469727
2010-08-10,28.6200008392334
2010-08-11,28.040000915527344
2010-08-12,27.3799991607666
2010-08-13,27.649999618530273
2010-08-16,27.610000610351562
2010-08-17,27.760000228881836
2010-08-18,28.290000915527344
2010-08-19,26.90999984741211
2010-08-20,26.75
2010-08-23,26.920000076293945
2010-08-24,26.5
2010-08-25,26.06999969482422
2010-08-26,26.700000762939453
2010-08-27,25.950000762939453
2010-08-30,26.350000381469727
2010-08-31,25.520000457763672
2010-09-01,26.299999237060547
2010-09-02,26.889999389648438
2010-09-03,28.299999237060547
2010-09-06,29.18000030517578
2010-09-08,28.309999465942383
2010-09-09,28.06999969482422
2010-09-10,27.5
2010-09-13,27.75
2010-09-14,28.190000534057617
2010-09-15,26.0
2010-09-16,26.110000610351562
2010-09-17,26.1299991607666
2010-09-20,26.420000076293945
2010-09-21,27.1200008392334
2010-09-22,26.09000015258789
2010-09-23,25.920000076293945
2010-09-24,27.049999237060547
2010-09-27,26.34000015258789
2010-09-28,26.760000228881836
2010-09-29,26.600000381469727
2010-09-30,27.649999618530273
2010-10-01,27.579999923706055
2010-10-04,27.479999542236328
2010-10-05,27.59000015258789
2010-10-06,26.799999237060547
2010-10-07,26.049999237060547
2010-10-08,25.209999084472656
2010-10-11,26.100000381469727
2010-10-13,26.020000457763672
2010-10-14,25.65999984741211
2010-10-15,26.530000686645508
2010-10-18,26.149999618530273
2010-10-19,25.940000534057617
2010-10-20,25.469999313354492
2010-10-21,25.049999237060547
2010-10-22,24.459999084472656
2010-10-25,24.450000762939453
2010-10-26,24.520000457763672
2010-10-27,25.700000762939453
2010-10-28,26.489999771118164
2010-10-29,26.59000015258789
2010-11-01,26.049999237060547
2010-11-03,26.700000762939453
2010-11-04,27.350000381469727
2010-11-05,27.420000076293945
2010-11-08,27.110000610351562
2010-11-09,27.6200008392334
2010-11-10,27.110000610351562
2010-11-11,27.06999969482422
2010-11-12,26.239999771118164
2010-11-16,25.850000381469727
2010-11-17,25.489999771118164
2010-11-18,25.850000381469727
2010-11-19,25.700000762939453
2010-11-22,25.639999389648438
2010-11-23,24.690000534057617
2010-11-24,24.899999618530273
2010-11-25,25.350000381469727
2010-11-26,24.65999984741211
2010-11-29,24.549999237060547
2010-11-30,24.690000534057617
2010-12-01,25.030000686645508
2010-12-02,25.450000762939453
2010-12-03,25.450000762939453
2010-12-06,25.760000228881836
2010-12-07,26.200000762939453
2010-12-08,25.3799991607666
2010-12-09,25.170000076293945
