Date,Open
2010-06-30,61972.0
2010-07-01,60935.0
2010-07-02,61236.0
2010-07-05,61436.0
2010-07-06,60870.0
2010-07-07,62067.0
2010-07-08,63282.0
2010-07-12,63477.0
2010-07-13,62964.0
2010-07-14,63686.0
2010-07-15,63482.0
2010-07-16,63487.0
2010-07-19,62351.0
2010-07-20,63290.0
2010-07-21,64468.0
2010-07-22,64504.0
2010-07-23,65748.0
2010-07-26,66322.0
2010-07-27,66449.0
2010-07-28,66670.0
2010-07-29,66796.0
2010-07-30,66951.0
2010-08-02,67524.0
2010-08-03,68517.0
2010-08-04,67996.0
2010-08-05,68271.0
2010-08-06,68416.0
2010-08-09,68096.0
2010-08-10,67836.0
2010-08-11,67217.0
2010-08-12,65788.0
2010-08-13,65964.0
2010-08-16,66260.0
2010-08-17,66702.0
2010-08-18,67584.0
2010-08-19,67641.0
2010-08-20,66892.0
2010-08-23,66678.0
2010-08-24,65946.0
2010-08-25,65156.0
2010-08-26,64802.0
2010-08-27,63875.0
2010-08-30,65585.0
2010-08-31,64262.0
2010-09-01,65154.0
2010-09-02,67073.0
2010-09-03,66812.0
2010-09-06,66679.0
2010-09-08,66739.0
2010-09-09,66411.0
2010-09-10,66622.0
2010-09-13,66807.0
2010-09-14,68030.0
2010-09-15,67690.0
2010-09-16,68103.0
2010-09-17,67665.0
2010-09-20,67087.0
2010-09-21,68189.0
2010-09-22,67711.0
2010-09-23,68321.0
2010-09-24,68800.0
2010-09-27,68197.0
2010-09-28,68817.0
2010-09-29,69225.0
2010-09-30,69230.0
2010-10-01,69438.0
2010-10-04,70230.0
2010-10-05,70390.0
2010-10-06,71284.0
2010-10-07,70545.0
2010-10-08,69921.0
2010-10-11,70810.0
2010-10-13,70950.0
2010-10-14,71676.0
2010-10-15,71699.0
2010-10-18,71830.0
2010-10-19,71735.0
2010-10-20,69863.0
2010-10-21,70406.0
2010-10-22,69658.0
2010-10-25,69536.0
2010-10-26,69582.0
2010-10-27,70735.0
2010-10-28,70573.0
2010-10-29,70322.0
2010-11-01,70686.0
2010-11-03,71560.0
2010-11-04,71910.0
2010-11-05,72987.0
2010-11-08,72607.0
2010-11-09,72654.0
2010-11-10,71674.0
2010-11-11,71639.0
2010-11-12,71191.0
2010-11-16,70364.0
2010-11-17,69189.0
2010-11-18,69716.0
2010-11-19,70774.0
2010-11-22,70898.0
2010-11-23,69629.0
2010-11-24,67955.0
2010-11-25,69634.0
2010-11-26,69349.0
2010-11-29,68218.0
2010-11-30,67901.0
2010-12-01,67731.0
2010-12-02,69341.0
2010-12-03,69529.0
2010-12-06,69759.0
2010-12-07,69563.0
2010-12-08,69338.0
2010-12-09,68173.0
2010-12-10,67889.0
2010-12-13,68342.0
2010-12-14,69127.0
2010-12-15,68741.0
2010-12-16,67875.0
2010-12-17,67304.0
2010-12-20,67979.0
2010-12-21,67261.0
2010-12-22,68218.0
2010-12-23,68470.0
2010-12-27,68476.0
2010-12-28,67810.0
2010-12-29,68043.0
2010-12-30,68953.0
2011-01-03,69310.0
2011-01-04,69962.0
2011-01-05,70311.0
2011-01-06,71093.0
2011-01-07,70580.0
2011-01-10,70056.0
2011-01-11,70146.0
2011-01-12,70429.0
2011-01-13,71631.0
2011-01-14,70723.0
2011-01-17,70940.0
2011-01-18,70612.0
2011-01-19,70921.0
2011-01-20,70056.0
2011-01-21,69560.0
2011-01-24,69134.0
2011-01-26,69427.0
2011-01-27,68717.0
2011-01-28,68051.0
2011-01-31,66697.0
2011-02-01,66575.0
2011-02-02,67844.0
2011-02-03,66688.0
2011-02-04,66752.0
2011-02-07,65272.0
2011-02-08,65359.0
2011-02-09,65767.0
2011-02-10,64217.0
2011-02-11,64582.0
2011-02-14,65751.0
2011-02-15,66558.0
2011-02-16,66342.0
2011-02-17,67580.0
2011-02-18,67685.0
2011-02-21,68067.0
2011-02-22,67255.0
2011-02-23,66440.0
2011-02-24,66909.0
2011-02-25,66952.0
2011-02-28,66909.0
2011-03-01,67381.0
2011-03-02,66242.0
2011-03-03,67284.0
2011-03-04,68138.0
2011-03-09,68010.0
2011-03-10,67256.0
2011-03-11,66041.0
2011-03-14,66684.0
2011-03-15,67168.0
2011-03-16,67011.0
2011-03-17,66017.0
2011-03-18,66217.0
2011-03-21,66887.0
2011-03-22,66684.0
2011-03-23,67570.0
2011-03-24,67799.0
2011-03-25,67528.0
2011-03-28,67767.0
2011-03-29,67194.0
2011-03-30,67423.0
2011-03-31,68000.0
2011-04-01,68588.0
2011-04-04,69270.0
2011-04-05,69704.0
2011-04-06,69841.0
2011-04-07,69040.0
2011-04-08,69180.0
2011-04-11,68719.0
2011-04-12,68153.0
2011-04-13,66909.0
2011-04-14,66483.0
2011-04-15,66281.0
2011-04-18,66689.0
2011-04-19,65417.0
2011-04-20,66165.0
2011-04-25,67058.0
2011-04-26,66972.0
2011-04-27,67143.0
2011-04-28,66249.0
2011-04-29,65664.0
2011-05-02,66119.0
2011-05-03,65458.0
2011-05-04,64320.0
2011-05-05,63609.0
2011-05-06,63422.0
2011-05-09,64416.0
2011-05-10,64622.0
2011-05-11,64877.0
2011-05-12,63772.0
2011-05-13,64003.0
2011-05-16,63233.0
2011-05-17,62830.0
2011-05-18,63675.0
2011-05-19,62844.0
2011-05-20,62370.0
2011-05-23,62597.0
2011-05-24,62350.0
2011-05-25,63329.0
2011-05-26,63389.0
2011-05-27,64101.0
2011-05-30,64295.0
2011-05-31,63961.0
2011-06-01,64616.0
2011-06-02,63411.0
2011-06-03,64216.0
2011-06-06,64341.0
2011-06-07,63072.0
2011-06-08,63204.0
2011-06-09,63037.0
2011-06-10,63470.0
2011-06-13,62701.0
2011-06-14,62023.0
2011-06-15,62198.0
2011-06-16,61602.0
2011-06-17,60883.0
2011-06-20,61059.0
2011-06-21,61188.0
2011-06-22,61420.0
2011-06-24,61192.0
2011-06-27,61017.0
2011-06-28,61216.0
2011-06-29,62303.0
2011-06-30,62337.0
2011-07-01,62404.0
2011-07-04,63397.0
2011-07-05,63886.0
2011-07-06,63039.0
2011-07-07,62573.0
2011-07-08,62207.0
2011-07-11,61502.0
2011-07-12,60220.0
2011-07-13,59718.0
2011-07-14,60673.0
2011-07-15,59679.0
2011-07-18,59479.0
2011-07-19,58838.0
2011-07-20,59094.0
2011-07-21,59120.0
2011-07-22,60263.0
2011-07-25,60264.0
2011-07-26,59972.0
2011-07-27,59336.0
2011-07-28,58297.0
2011-07-29,58703.0
2011-08-01,58823.0
2011-08-02,58526.0
2011-08-03,57318.0
2011-08-04,55999.0
2011-08-05,52811.0
2011-08-08,52938.0
