Date,Open
2010-07-06,3906.22998046875
2010-08-02,4504.2998046875
2010-08-12,4236.9599609375
2010-08-30,4111.1298828125
2010-09-08,4400.39990234375
2010-09-09,4388.06982421875
2010-09-24,4515.009765625
2010-11-02,4818.6201171875
2010-11-18,4839.9599609375
2010-12-31,5106.75
2011-01-21,5045.6201171875
2011-02-04,5055.669921875
2011-02-28,5084.89990234375
2011-03-03,5111.22021484375
2011-05-19,5478.7998046875
2011-06-08,5088.47998046875
2011-06-22,5288.2001953125
2011-08-09,4561.1298828125
2011-08-22,4225.7900390625
2011-10-04,4214.93017578125
2011-11-15,4982.35009765625
2011-12-14,4757.43994140625
2012-01-04,5082.97021484375
2012-02-13,5322.18994140625
2012-02-23,5161.64990234375
2012-03-28,5258.1298828125
2012-03-30,5253.16015625
2012-05-22,5007.9599609375
2012-06-11,4991.93017578125
2012-07-02,5206.7998046875
2012-07-31,5088.33984375
2012-08-14,5081.77978515625
2012-08-15,5142.02978515625
2012-08-20,5190.259765625
2012-09-13,5202.22021484375
2012-11-05,5123.85986328125
2012-11-29,5145.35009765625
2013-01-16,5643.83984375
2013-02-07,5887.33984375
2013-02-26,5820.14990234375
2013-04-09,6072.85986328125
2013-04-23,6068.330078125
2013-05-07,6397.33984375
2013-05-13,6344.0
2013-05-28,6397.77001953125
2013-05-31,6290.18017578125
2013-06-19,6283.0400390625
2013-06-21,6110.43017578125
2013-07-05,6289.9599609375
2013-07-31,6461.7998046875
2013-08-14,6400.06005859375
2013-08-19,6328.6298828125
2013-09-11,6587.5498046875
2013-10-09,6459.509765625
2013-11-20,7094.72021484375
2013-12-12,7059.490234375
2014-01-02,7287.8701171875
2014-03-13,7480.759765625
2014-03-27,7411.43017578125
2014-04-25,7716.1298828125
2014-04-30,7633.43994140625
2014-05-06,7674.77978515625
2014-05-08,7699.66015625
2014-05-15,7831.93994140625
2014-05-16,7781.5400390625
2014-06-09,8207.2099609375
2014-06-10,8213.8203125
2014-06-12,8135.64013671875
2014-06-13,7987.31005859375
2014-06-16,8041.85986328125
2014-06-17,8019.990234375
2014-06-18,8060.10009765625
2014-06-19,8179.31982421875
